start_time,away_team,away_team_score,home_team,home_team_score
2001-11-04 01:30:00+00:00,ORLANDO MAGIC,99,CLEVELAND CAVALIERS,69
2001-11-04 01:30:00+00:00,MINNESOTA TIMBERWOLVES,90,HOUSTON ROCKETS,88
2001-11-04 01:30:00+00:00,BOSTON CELTICS,99,MILWAUKEE BUCKS,105
2001-11-04 02:00:00+00:00,SACRAMENTO KINGS,106,DENVER NUGGETS,94
2001-11-04 02:00:00+00:00,UTAH JAZZ,91,SEATTLE SUPERSONICS,74
2001-11-04 03:00:00+00:00,SAN ANTONIO SPURS,106,PORTLAND TRAIL BLAZERS,90
2001-11-04 03:30:00+00:00,GOLDEN STATE WARRIORS,110,LOS ANGELES CLIPPERS,108
2001-11-04 20:00:00+00:00,DALLAS MAVERICKS,94,MEMPHIS GRIZZLIES,85
2001-11-04 22:30:00+00:00,INDIANA PACERS,100,TORONTO RAPTORS,113
2001-11-05 00:00:00+00:00,WASHINGTON WIZARDS,78,DETROIT PISTONS,100
2001-11-05 01:00:00+00:00,HOUSTON ROCKETS,103,PHOENIX SUNS,100
2001-11-05 02:00:00+00:00,PORTLAND TRAIL BLAZERS,86,GOLDEN STATE WARRIORS,96
2001-11-05 02:00:00+00:00,SAN ANTONIO SPURS,83,SACRAMENTO KINGS,103
2001-11-05 02:30:00+00:00,UTAH JAZZ,96,LOS ANGELES LAKERS,100
2001-11-06 00:30:00+00:00,SEATTLE SUPERSONICS,123,ORLANDO MAGIC,119
2001-11-06 03:30:00+00:00,ATLANTA HAWKS,86,LOS ANGELES CLIPPERS,109
2001-11-07 00:00:00+00:00,SACRAMENTO KINGS,115,CLEVELAND CAVALIERS,99
2001-11-07 00:00:00+00:00,INDIANA PACERS,87,PHILADELPHIA 76ERS,77
2001-11-07 00:30:00+00:00,SEATTLE SUPERSONICS,85,MIAMI HEAT,87
2001-11-07 01:00:00+00:00,NEW YORK KNICKS,94,MINNESOTA TIMBERWOLVES,104
2001-11-07 01:00:00+00:00,ORLANDO MAGIC,89,SAN ANTONIO SPURS,104
2001-11-07 01:30:00+00:00,CHARLOTTE HORNETS,92,DALLAS MAVERICKS,110
2001-11-07 01:30:00+00:00,DENVER NUGGETS,93,HOUSTON ROCKETS,99
2001-11-07 02:00:00+00:00,MEMPHIS GRIZZLIES,101,PHOENIX SUNS,113
2001-11-07 03:00:00+00:00,UTAH JAZZ,83,PORTLAND TRAIL BLAZERS,101
2001-11-08 00:00:00+00:00,GOLDEN STATE WARRIORS,92,TORONTO RAPTORS,109
2001-11-08 00:30:00+00:00,CLEVELAND CAVALIERS,64,NEW YORK KNICKS,82
2001-11-08 01:00:00+00:00,WASHINGTON WIZARDS,95,BOSTON CELTICS,104
2001-11-08 01:00:00+00:00,SACRAMENTO KINGS,104,INDIANA PACERS,116
2001-11-08 01:30:00+00:00,DETROIT PISTONS,97,CHICAGO BULLS,73
2001-11-08 02:00:00+00:00,ATLANTA HAWKS,89,UTAH JAZZ,96
2001-11-08 03:30:00+00:00,MEMPHIS GRIZZLIES,92,LOS ANGELES CLIPPERS,108
2001-11-09 00:00:00+00:00,SAN ANTONIO SPURS,105,CHARLOTTE HORNETS,95
2001-11-09 00:30:00+00:00,SEATTLE SUPERSONICS,94,NEW JERSEY NETS,106
2001-11-09 01:00:00+00:00,MIAMI HEAT,82,MILWAUKEE BUCKS,86
2001-11-09 01:00:00+00:00,CHICAGO BULLS,74,MINNESOTA TIMBERWOLVES,127
2001-11-09 01:30:00+00:00,DENVER NUGGETS,91,DALLAS MAVERICKS,105
2001-11-09 02:00:00+00:00,PHILADELPHIA 76ERS,72,HOUSTON ROCKETS,77
2001-11-09 02:00:00+00:00,ATLANTA HAWKS,80,PHOENIX SUNS,108
2001-11-09 03:00:00+00:00,LOS ANGELES CLIPPERS,101,PORTLAND TRAIL BLAZERS,119
2001-11-10 00:00:00+00:00,NEW YORK KNICKS,95,INDIANA PACERS,103
2001-11-10 00:00:00+00:00,GOLDEN STATE WARRIORS,109,WASHINGTON WIZARDS,100
2001-11-10 00:30:00+00:00,SEATTLE SUPERSONICS,94,BOSTON CELTICS,104
2001-11-10 00:30:00+00:00,SACRAMENTO KINGS,105,ORLANDO MAGIC,115
2001-11-10 02:00:00+00:00,HOUSTON ROCKETS,81,DENVER NUGGETS,108
2001-11-10 03:30:00+00:00,MEMPHIS GRIZZLIES,86,LOS ANGELES LAKERS,110
2001-11-10 18:00:00+00:00,CLEVELAND CAVALIERS,84,NEW JERSEY NETS,87
2001-11-10 20:30:00+00:00,PHOENIX SUNS,102,LOS ANGELES CLIPPERS,111
2001-11-11 00:30:00+00:00,SACRAMENTO KINGS,90,MIAMI HEAT,75
2001-11-11 00:30:00+00:00,GOLDEN STATE WARRIORS,90,NEW YORK KNICKS,71
2001-11-11 01:00:00+00:00,PORTLAND TRAIL BLAZERS,96,INDIANA PACERS,105
2001-11-11 01:30:00+00:00,CHARLOTTE HORNETS,89,CHICAGO BULLS,85
2001-11-11 01:30:00+00:00,PHILADELPHIA 76ERS,98,DALLAS MAVERICKS,91
2001-11-11 01:30:00+00:00,MINNESOTA TIMBERWOLVES,98,MILWAUKEE BUCKS,82
2001-11-11 01:30:00+00:00,ATLANTA HAWKS,88,SAN ANTONIO SPURS,110
2001-11-11 02:00:00+00:00,TORONTO RAPTORS,117,UTAH JAZZ,96
2001-11-11 18:00:00+00:00,SEATTLE SUPERSONICS,99,WASHINGTON WIZARDS,84
2001-11-11 23:00:00+00:00,PORTLAND TRAIL BLAZERS,100,DETROIT PISTONS,98
2001-11-12 02:00:00+00:00,TORONTO RAPTORS,85,DENVER NUGGETS,96
2001-11-12 02:30:00+00:00,ORLANDO MAGIC,95,LOS ANGELES LAKERS,108
2001-11-13 01:00:00+00:00,GOLDEN STATE WARRIORS,86,MEMPHIS GRIZZLIES,79
2001-11-13 02:00:00+00:00,ORLANDO MAGIC,98,UTAH JAZZ,105
2001-11-14 00:00:00+00:00,NEW JERSEY NETS,91,INDIANA PACERS,82
2001-11-14 00:30:00+00:00,PHILADELPHIA 76ERS,82,MIAMI HEAT,76
2001-11-14 00:30:00+00:00,PORTLAND TRAIL BLAZERS,82,NEW YORK KNICKS,89
2001-11-14 01:00:00+00:00,CLEVELAND CAVALIERS,107,MINNESOTA TIMBERWOLVES,103
2001-11-14 01:00:00+00:00,TORONTO RAPTORS,86,SACRAMENTO KINGS,95
2001-11-14 01:30:00+00:00,HOUSTON ROCKETS,86,SAN ANTONIO SPURS,90
2001-11-14 02:00:00+00:00,CHICAGO BULLS,93,DENVER NUGGETS,101
2001-11-14 03:00:00+00:00,PHOENIX SUNS,92,SEATTLE SUPERSONICS,91
2001-11-15 00:00:00+00:00,INDIANA PACERS,93,BOSTON CELTICS,101
2001-11-15 00:00:00+00:00,DALLAS MAVERICKS,107,CLEVELAND CAVALIERS,94
2001-11-15 00:00:00+00:00,CHARLOTTE HORNETS,86,PHILADELPHIA 76ERS,100
2001-11-15 00:00:00+00:00,MILWAUKEE BUCKS,107,WASHINGTON WIZARDS,98
2001-11-15 00:30:00+00:00,UTAH JAZZ,79,ATLANTA HAWKS,111
2001-11-15 01:00:00+00:00,ORLANDO MAGIC,93,PHOENIX SUNS,92
2001-11-15 03:30:00+00:00,TORONTO RAPTORS,89,GOLDEN STATE WARRIORS,82
2001-11-15 03:30:00+00:00,CHICAGO BULLS,102,LOS ANGELES CLIPPERS,106
2001-11-16 00:30:00+00:00,DALLAS MAVERICKS,89,DETROIT PISTONS,115
2001-11-16 00:30:00+00:00,MIAMI HEAT,74,NEW YORK KNICKS,83
2001-11-16 01:00:00+00:00,PORTLAND TRAIL BLAZERS,101,MEMPHIS GRIZZLIES,85
2001-11-16 02:00:00+00:00,ORLANDO MAGIC,101,DENVER NUGGETS,82
2001-11-16 02:00:00+00:00,LOS ANGELES LAKERS,98,HOUSTON ROCKETS,97
2001-11-17 00:00:00+00:00,MINNESOTA TIMBERWOLVES,120,INDIANA PACERS,113
2001-11-17 00:00:00+00:00,ATLANTA HAWKS,78,PHILADELPHIA 76ERS,98
2001-11-17 00:00:00+00:00,UTAH JAZZ,101,WASHINGTON WIZARDS,92
2001-11-17 00:30:00+00:00,CHARLOTTE HORNETS,96,MIAMI HEAT,87
2001-11-17 00:30:00+00:00,NEW YORK KNICKS,83,NEW JERSEY NETS,109
2001-11-17 01:30:00+00:00,CLEVELAND CAVALIERS,91,SAN ANTONIO SPURS,105
2001-11-17 02:00:00+00:00,LOS ANGELES LAKERS,83,PHOENIX SUNS,95
2001-11-17 03:00:00+00:00,CHICAGO BULLS,71,SACRAMENTO KINGS,105
2001-11-17 03:00:00+00:00,GOLDEN STATE WARRIORS,91,SEATTLE SUPERSONICS,100
2001-11-17 03:30:00+00:00,TORONTO RAPTORS,94,LOS ANGELES CLIPPERS,85
2001-11-18 00:00:00+00:00,BOSTON CELTICS,103,ATLANTA HAWKS,112
2001-11-18 00:30:00+00:00,PORTLAND TRAIL BLAZERS,97,CHARLOTTE HORNETS,87
2001-11-18 00:30:00+00:00,INDIANA PACERS,98,DETROIT PISTONS,104
2001-11-18 01:00:00+00:00,CLEVELAND CAVALIERS,93,MEMPHIS GRIZZLIES,98
2001-11-18 01:00:00+00:00,ORLANDO MAGIC,95,MINNESOTA TIMBERWOLVES,103
2001-11-18 01:00:00+00:00,PHILADELPHIA 76ERS,94,NEW JERSEY NETS,82
2001-11-18 01:30:00+00:00,DALLAS MAVERICKS,87,HOUSTON ROCKETS,124
2001-11-18 01:30:00+00:00,UTAH JAZZ,93,MILWAUKEE BUCKS,104
2001-11-18 03:30:00+00:00,CHICAGO BULLS,88,GOLDEN STATE WARRIORS,93
2001-11-18 03:30:00+00:00,DENVER NUGGETS,103,SEATTLE SUPERSONICS,93
2001-11-18 20:30:00+00:00,NEW YORK KNICKS,86,LOS ANGELES CLIPPERS,99
2001-11-19 01:00:00+00:00,TORONTO RAPTORS,87,PHOENIX SUNS,81
2001-11-19 02:30:00+00:00,SACRAMENTO KINGS,85,LOS ANGELES LAKERS,93
2001-11-20 02:00:00+00:00,NEW JERSEY NETS,96,DENVER NUGGETS,99
2001-11-20 03:00:00+00:00,HOUSTON ROCKETS,77,SACRAMENTO KINGS,113
2001-11-20 23:30:00+00:00,DETROIT PISTONS,88,TORONTO RAPTORS,84
2001-11-21 00:00:00+00:00,ATLANTA HAWKS,102,INDIANA PACERS,106
2001-11-21 01:00:00+00:00,MINNESOTA TIMBERWOLVES,80,MIAMI HEAT,73
2001-11-21 01:00:00+00:00,CHARLOTTE HORNETS,95,WASHINGTON WIZARDS,88
2001-11-21 01:30:00+00:00,SEATTLE SUPERSONICS,105,DALLAS MAVERICKS,97
2001-11-21 03:00:00+00:00,HOUSTON ROCKETS,94,PORTLAND TRAIL BLAZERS,87
2001-11-21 03:30:00+00:00,NEW YORK KNICKS,94,GOLDEN STATE WARRIORS,70
2001-11-21 03:30:00+00:00,LOS ANGELES LAKERS,98,LOS ANGELES CLIPPERS,93
2001-11-22 00:00:00+00:00,ATLANTA HAWKS,92,BOSTON CELTICS,85
2001-11-22 00:00:00+00:00,DALLAS MAVERICKS,89,CHARLOTTE HORNETS,78
2001-11-22 00:00:00+00:00,MEMPHIS GRIZZLIES,94,CLEVELAND CAVALIERS,101
2001-11-22 00:00:00+00:00,DETROIT PISTONS,89,PHILADELPHIA 76ERS,94
2001-11-22 00:30:00+00:00,MINNESOTA TIMBERWOLVES,106,ORLANDO MAGIC,117
2001-11-22 01:00:00+00:00,CHICAGO BULLS,92,MILWAUKEE BUCKS,96
2001-11-22 01:30:00+00:00,SEATTLE SUPERSONICS,93,SAN ANTONIO SPURS,110
2001-11-22 02:00:00+00:00,LOS ANGELES LAKERS,89,DENVER NUGGETS,68
2001-11-22 02:00:00+00:00,NEW YORK KNICKS,72,PHOENIX SUNS,96
2001-11-22 02:00:00+00:00,NEW JERSEY NETS,90,UTAH JAZZ,89
2001-11-22 03:00:00+00:00,PORTLAND TRAIL BLAZERS,83,SACRAMENTO KINGS,95
2001-11-23 01:00:00+00:00,WASHINGTON WIZARDS,103,INDIANA PACERS,110
2001-11-23 01:00:00+00:00,MILWAUKEE BUCKS,78,TORONTO RAPTORS,75
2001-11-23 03:30:00+00:00,NEW JERSEY NETS,95,LOS ANGELES CLIPPERS,90
2001-11-24 00:00:00+00:00,CLEVELAND CAVALIERS,68,PHILADELPHIA 76ERS,79
2001-11-24 00:30:00+00:00,DETROIT PISTONS,99,ATLANTA HAWKS,106
2001-11-24 00:30:00+00:00,TORONTO RAPTORS,91,BOSTON CELTICS,89
2001-11-24 00:30:00+00:00,ORLANDO MAGIC,109,CHARLOTTE HORNETS,99
2001-11-24 00:30:00+00:00,DALLAS MAVERICKS,104,MIAMI HEAT,94
2001-11-24 01:00:00+00:00,SAN ANTONIO SPURS,97,INDIANA PACERS,79
2001-11-24 01:00:00+00:00,PHOENIX SUNS,103,MEMPHIS GRIZZLIES,89
2001-11-24 02:00:00+00:00,LOS ANGELES CLIPPERS,101,UTAH JAZZ,106
2001-11-24 03:00:00+00:00,DENVER NUGGETS,90,PORTLAND TRAIL BLAZERS,97
2001-11-24 03:00:00+00:00,HOUSTON ROCKETS,81,SEATTLE SUPERSONICS,99
2001-11-24 03:30:00+00:00,GOLDEN STATE WARRIORS,90,LOS ANGELES LAKERS,106
2001-11-24 18:00:00+00:00,CHICAGO BULLS,71,NEW YORK KNICKS,78
2001-11-25 00:00:00+00:00,BOSTON CELTICS,84,WASHINGTON WIZARDS,88
2001-11-25 00:30:00+00:00,MIAMI HEAT,96,CLEVELAND CAVALIERS,100
2001-11-25 00:30:00+00:00,MEMPHIS GRIZZLIES,84,DETROIT PISTONS,91
2001-11-25 00:30:00+00:00,CHARLOTTE HORNETS,103,ORLANDO MAGIC,101
2001-11-25 01:00:00+00:00,SAN ANTONIO SPURS,94,MINNESOTA TIMBERWOLVES,99
2001-11-25 01:30:00+00:00,PHOENIX SUNS,104,DALLAS MAVERICKS,119
2001-11-25 02:00:00+00:00,ATLANTA HAWKS,88,MILWAUKEE BUCKS,95
2001-11-25 03:00:00+00:00,NEW JERSEY NETS,97,SACRAMENTO KINGS,98
2001-11-25 17:30:00+00:00,PHILADELPHIA 76ERS,88,TORONTO RAPTORS,107
2001-11-25 20:30:00+00:00,HOUSTON ROCKETS,83,LOS ANGELES CLIPPERS,90
2001-11-26 00:00:00+00:00,INDIANA PACERS,88,SEATTLE SUPERSONICS,99
2001-11-26 02:00:00+00:00,NEW JERSEY NETS,85,GOLDEN STATE WARRIORS,101
2001-11-26 02:30:00+00:00,DENVER NUGGETS,98,LOS ANGELES LAKERS,105
2001-11-27 00:30:00+00:00,ATLANTA HAWKS,83,NEW YORK KNICKS,88
2001-11-27 00:30:00+00:00,DETROIT PISTONS,105,ORLANDO MAGIC,100
2001-11-27 01:00:00+00:00,SACRAMENTO KINGS,94,MEMPHIS GRIZZLIES,98
2001-11-27 02:00:00+00:00,PHOENIX SUNS,111,UTAH JAZZ,104
2001-11-28 00:00:00+00:00,WASHINGTON WIZARDS,75,CLEVELAND CAVALIERS,94
2001-11-28 00:30:00+00:00,BOSTON CELTICS,84,MIAMI HEAT,83
2001-11-28 00:30:00+00:00,CHICAGO BULLS,68,NEW JERSEY NETS,100
2001-11-28 01:00:00+00:00,SACRAMENTO KINGS,89,HOUSTON ROCKETS,84
2001-11-28 01:30:00+00:00,GOLDEN STATE WARRIORS,106,DALLAS MAVERICKS,116
2001-11-28 03:00:00+00:00,INDIANA PACERS,90,PORTLAND TRAIL BLAZERS,96
2001-11-28 03:00:00+00:00,MINNESOTA TIMBERWOLVES,102,SEATTLE SUPERSONICS,112
2001-11-28 03:30:00+00:00,MILWAUKEE BUCKS,85,LOS ANGELES LAKERS,104
2001-11-29 00:30:00+00:00,NEW YORK KNICKS,105,ATLANTA HAWKS,100
2001-11-29 00:30:00+00:00,CHARLOTTE HORNETS,104,DETROIT PISTONS,96
2001-11-29 01:00:00+00:00,WASHINGTON WIZARDS,94,PHILADELPHIA 76ERS,87
2001-11-29 01:30:00+00:00,GOLDEN STATE WARRIORS,83,SAN ANTONIO SPURS,94
2001-11-29 02:00:00+00:00,INDIANA PACERS,99,DENVER NUGGETS,85
2001-11-29 02:00:00+00:00,MILWAUKEE BUCKS,84,PHOENIX SUNS,104
2001-11-29 02:00:00+00:00,SEATTLE SUPERSONICS,88,UTAH JAZZ,112
2001-11-29 03:30:00+00:00,MINNESOTA TIMBERWOLVES,75,LOS ANGELES CLIPPERS,94
2001-11-29 23:30:00+00:00,MEMPHIS GRIZZLIES,88,TORONTO RAPTORS,91
2001-11-30 00:00:00+00:00,ATLANTA HAWKS,105,CLEVELAND CAVALIERS,96
2001-11-30 00:30:00+00:00,BOSTON CELTICS,99,ORLANDO MAGIC,89
2001-11-30 01:30:00+00:00,MIAMI HEAT,72,CHICAGO BULLS,78
2001-11-30 01:30:00+00:00,SACRAMENTO KINGS,110,DALLAS MAVERICKS,98
2001-12-01 00:30:00+00:00,DETROIT PISTONS,110,CHARLOTTE HORNETS,105
2001-12-01 00:30:00+00:00,WASHINGTON WIZARDS,84,MIAMI HEAT,75
2001-12-01 01:00:00+00:00,HOUSTON ROCKETS,85,MEMPHIS GRIZZLIES,102
2001-12-01 01:30:00+00:00,SACRAMENTO KINGS,109,SAN ANTONIO SPURS,106
2001-12-01 02:00:00+00:00,LOS ANGELES CLIPPERS,93,DENVER NUGGETS,96
2001-12-01 02:00:00+00:00,UTAH JAZZ,76,PHOENIX SUNS,98
2001-12-01 03:00:00+00:00,MILWAUKEE BUCKS,95,PORTLAND TRAIL BLAZERS,101
2001-12-01 03:00:00+00:00,LOS ANGELES LAKERS,107,SEATTLE SUPERSONICS,92
2001-12-01 18:00:00+00:00,BOSTON CELTICS,105,NEW JERSEY NETS,98
2001-12-01 19:00:00+00:00,TORONTO RAPTORS,104,ATLANTA HAWKS,103
2001-12-01 23:30:00+00:00,ORLANDO MAGIC,96,WASHINGTON WIZARDS,87
2001-12-02 00:30:00+00:00,CHARLOTTE HORNETS,81,CLEVELAND CAVALIERS,93
2001-12-02 01:00:00+00:00,DETROIT PISTONS,100,NEW YORK KNICKS,97
2001-12-02 01:30:00+00:00,PHILADELPHIA 76ERS,93,CHICAGO BULLS,76
2001-12-02 01:30:00+00:00,SAN ANTONIO SPURS,85,HOUSTON ROCKETS,75
2001-12-02 02:00:00+00:00,INDIANA PACERS,100,UTAH JAZZ,97
2001-12-02 03:00:00+00:00,PHOENIX SUNS,97,PORTLAND TRAIL BLAZERS,83
2001-12-02 03:30:00+00:00,DALLAS MAVERICKS,111,GOLDEN STATE WARRIORS,82
2001-12-02 03:30:00+00:00,MINNESOTA TIMBERWOLVES,76,LOS ANGELES LAKERS,102
2001-12-02 20:00:00+00:00,BOSTON CELTICS,85,TORONTO RAPTORS,69
2001-12-02 23:00:00+00:00,MEMPHIS GRIZZLIES,93,PHILADELPHIA 76ERS,87
2001-12-03 02:00:00+00:00,INDIANA PACERS,72,LOS ANGELES CLIPPERS,103
2001-12-03 02:00:00+00:00,DALLAS MAVERICKS,120,SACRAMENTO KINGS,114
2001-12-03 02:00:00+00:00,MILWAUKEE BUCKS,83,SEATTLE SUPERSONICS,97
2001-12-04 00:30:00+00:00,HOUSTON ROCKETS,86,NEW YORK KNICKS,89
2001-12-04 00:30:00+00:00,MEMPHIS GRIZZLIES,71,ORLANDO MAGIC,113
2001-12-04 02:00:00+00:00,GOLDEN STATE WARRIORS,93,PHOENIX SUNS,110
2001-12-05 00:00:00+00:00,DETROIT PISTONS,88,CLEVELAND CAVALIERS,100
2001-12-05 00:00:00+00:00,DENVER NUGGETS,96,INDIANA PACERS,104
2001-12-05 01:00:00+00:00,NEW YORK KNICKS,85,MILWAUKEE BUCKS,71
2001-12-05 01:00:00+00:00,SEATTLE SUPERSONICS,83,MINNESOTA TIMBERWOLVES,108
2001-12-05 01:00:00+00:00,PHILADELPHIA 76ERS,84,SACRAMENTO KINGS,94
2001-12-05 01:30:00+00:00,HOUSTON ROCKETS,75,CHICAGO BULLS,103
2001-12-05 01:30:00+00:00,WASHINGTON WIZARDS,88,SAN ANTONIO SPURS,103
2001-12-05 02:00:00+00:00,CHARLOTTE HORNETS,100,UTAH JAZZ,104
2001-12-05 03:30:00+00:00,MIAMI HEAT,83,LOS ANGELES CLIPPERS,87
2001-12-06 00:00:00+00:00,DENVER NUGGETS,80,BOSTON CELTICS,95
2001-12-06 00:30:00+00:00,SAN ANTONIO SPURS,120,ATLANTA HAWKS,112
2001-12-06 00:30:00+00:00,SEATTLE SUPERSONICS,91,DETROIT PISTONS,95
2001-12-06 00:30:00+00:00,CHICAGO BULLS,74,ORLANDO MAGIC,102
2001-12-06 01:00:00+00:00,PHOENIX SUNS,87,NEW JERSEY NETS,106
2001-12-06 03:30:00+00:00,PHILADELPHIA 76ERS,87,GOLDEN STATE WARRIORS,93
2001-12-06 03:30:00+00:00,DALLAS MAVERICKS,94,LOS ANGELES LAKERS,98
2001-12-07 01:00:00+00:00,MINNESOTA TIMBERWOLVES,105,MEMPHIS GRIZZLIES,80
2001-12-07 01:30:00+00:00,WASHINGTON WIZARDS,85,HOUSTON ROCKETS,82
2001-12-07 02:00:00+00:00,TORONTO RAPTORS,89,MILWAUKEE BUCKS,95
2001-12-07 03:00:00+00:00,CHARLOTTE HORNETS,95,PORTLAND TRAIL BLAZERS,89
2001-12-08 00:00:00+00:00,CHICAGO BULLS,83,INDIANA PACERS,98
2001-12-08 00:00:00+00:00,DENVER NUGGETS,96,TORONTO RAPTORS,98
2001-12-08 00:30:00+00:00,PHOENIX SUNS,102,BOSTON CELTICS,109
2001-12-08 00:30:00+00:00,CLEVELAND CAVALIERS,84,NEW JERSEY NETS,96
2001-12-08 00:30:00+00:00,ATLANTA HAWKS,94,ORLANDO MAGIC,129
2001-12-08 01:30:00+00:00,PHILADELPHIA 76ERS,76,SAN ANTONIO SPURS,86
2001-12-08 03:00:00+00:00,LOS ANGELES LAKERS,91,SACRAMENTO KINGS,97
2001-12-08 03:00:00+00:00,MIAMI HEAT,98,SEATTLE SUPERSONICS,94
2001-12-08 03:30:00+00:00,CHARLOTTE HORNETS,106,GOLDEN STATE WARRIORS,89
2001-12-08 03:30:00+00:00,UTAH JAZZ,102,LOS ANGELES CLIPPERS,86
2001-12-09 00:00:00+00:00,ORLANDO MAGIC,104,ATLANTA HAWKS,107
2001-12-09 00:30:00+00:00,DENVER NUGGETS,99,CLEVELAND CAVALIERS,109
2001-12-09 00:30:00+00:00,INDIANA PACERS,99,NEW YORK KNICKS,101
2001-12-09 01:00:00+00:00,PHILADELPHIA 76ERS,83,MEMPHIS GRIZZLIES,92
2001-12-09 01:00:00+00:00,HOUSTON ROCKETS,97,MINNESOTA TIMBERWOLVES,107
2001-12-09 01:30:00+00:00,BOSTON CELTICS,84,CHICAGO BULLS,87
2001-12-09 01:30:00+00:00,WASHINGTON WIZARDS,102,DALLAS MAVERICKS,95
2001-12-09 01:30:00+00:00,NEW JERSEY NETS,79,MILWAUKEE BUCKS,95
2001-12-09 02:00:00+00:00,GOLDEN STATE WARRIORS,101,UTAH JAZZ,111
2001-12-09 03:00:00+00:00,SEATTLE SUPERSONICS,92,PORTLAND TRAIL BLAZERS,113
2001-12-09 20:00:00+00:00,PHOENIX SUNS,91,TORONTO RAPTORS,90
2001-12-09 23:00:00+00:00,HOUSTON ROCKETS,77,DETROIT PISTONS,105
2001-12-10 02:00:00+00:00,CHARLOTTE HORNETS,78,LOS ANGELES CLIPPERS,89
2001-12-10 02:00:00+00:00,MIAMI HEAT,88,SACRAMENTO KINGS,95
2001-12-11 02:00:00+00:00,DALLAS MAVERICKS,98,UTAH JAZZ,107
2001-12-11 03:30:00+00:00,ORLANDO MAGIC,92,LOS ANGELES CLIPPERS,100
2001-12-12 00:30:00+00:00,MILWAUKEE BUCKS,97,MIAMI HEAT,99
2001-12-12 00:30:00+00:00,BOSTON CELTICS,102,NEW YORK KNICKS,93
2001-12-12 01:00:00+00:00,PHILADELPHIA 76ERS,87,ATLANTA HAWKS,89
2001-12-12 01:00:00+00:00,WASHINGTON WIZARDS,91,MEMPHIS GRIZZLIES,81
