start_time,away_team,away_team_score,home_team,home_team_score
2008-11-22 00:30:00+00:00,CHARLOTTE BOBCATS,83,ATLANTA HAWKS,88
2008-11-22 01:00:00+00:00,BOSTON CELTICS,95,MINNESOTA TIMBERWOLVES,78
2008-11-22 01:30:00+00:00,MEMPHIS GRIZZLIES,76,DALLAS MAVERICKS,91
2008-11-22 01:30:00+00:00,NEW YORK KNICKS,87,MILWAUKEE BUCKS,104
2008-11-22 01:30:00+00:00,UTAH JAZZ,94,SAN ANTONIO SPURS,119
2008-11-22 02:30:00+00:00,NEW ORLEANS HORNETS,105,OKLAHOMA CITY THUNDER,80
2008-11-22 03:00:00+00:00,PORTLAND TRAIL BLAZERS,117,SACRAMENTO KINGS,96
2008-11-22 03:30:00+00:00,CHICAGO BULLS,115,GOLDEN STATE WARRIORS,110
2008-11-22 03:30:00+00:00,DENVER NUGGETS,90,LOS ANGELES LAKERS,104
2008-11-23 00:00:00+00:00,MILWAUKEE BUCKS,79,CHARLOTTE BOBCATS,74
2008-11-23 00:00:00+00:00,HOUSTON ROCKETS,100,ORLANDO MAGIC,95
2008-11-23 00:30:00+00:00,ATLANTA HAWKS,96,CLEVELAND CAVALIERS,110
2008-11-23 00:30:00+00:00,INDIANA PACERS,100,MIAMI HEAT,109
2008-11-23 00:30:00+00:00,LOS ANGELES CLIPPERS,95,NEW JERSEY NETS,112
2008-11-23 00:30:00+00:00,WASHINGTON WIZARDS,117,NEW YORK KNICKS,122
2008-11-23 01:00:00+00:00,UTAH JAZZ,103,MEMPHIS GRIZZLIES,94
2008-11-23 01:00:00+00:00,OKLAHOMA CITY THUNDER,97,NEW ORLEANS HORNETS,109
2008-11-23 02:00:00+00:00,PORTLAND TRAIL BLAZERS,92,PHOENIX SUNS,102
2008-11-23 17:30:00+00:00,BOSTON CELTICS,118,TORONTO RAPTORS,103
2008-11-23 22:00:00+00:00,GOLDEN STATE WARRIORS,81,PHILADELPHIA 76ERS,89
2008-11-23 23:00:00+00:00,MINNESOTA TIMBERWOLVES,106,DETROIT PISTONS,80
2008-11-24 02:00:00+00:00,CHICAGO BULLS,101,DENVER NUGGETS,114
2008-11-24 02:30:00+00:00,SACRAMENTO KINGS,108,LOS ANGELES LAKERS,118
2008-11-25 00:00:00+00:00,PHILADELPHIA 76ERS,84,CHARLOTTE BOBCATS,93
2008-11-25 00:00:00+00:00,MILWAUKEE BUCKS,101,ORLANDO MAGIC,108
2008-11-25 00:30:00+00:00,HOUSTON ROCKETS,107,MIAMI HEAT,98
2008-11-25 01:00:00+00:00,SAN ANTONIO SPURS,94,MEMPHIS GRIZZLIES,81
2008-11-25 02:00:00+00:00,CHICAGO BULLS,101,UTAH JAZZ,100
2008-11-25 03:00:00+00:00,SACRAMENTO KINGS,90,PORTLAND TRAIL BLAZERS,91
2008-11-25 03:30:00+00:00,NEW ORLEANS HORNETS,99,LOS ANGELES CLIPPERS,87
2008-11-26 00:00:00+00:00,GOLDEN STATE WARRIORS,100,WASHINGTON WIZARDS,124
2008-11-26 00:30:00+00:00,CLEVELAND CAVALIERS,119,NEW YORK KNICKS,101
2008-11-26 01:00:00+00:00,PHOENIX SUNS,99,OKLAHOMA CITY THUNDER,98
2008-11-26 01:30:00+00:00,INDIANA PACERS,106,DALLAS MAVERICKS,109
2008-11-26 03:30:00+00:00,NEW JERSEY NETS,93,LOS ANGELES LAKERS,120
2008-11-27 00:00:00+00:00,MILWAUKEE BUCKS,96,ATLANTA HAWKS,102
2008-11-27 00:00:00+00:00,OKLAHOMA CITY THUNDER,82,CLEVELAND CAVALIERS,117
2008-11-27 00:00:00+00:00,CHARLOTTE BOBCATS,86,TORONTO RAPTORS,93
2008-11-27 00:30:00+00:00,GOLDEN STATE WARRIORS,111,BOSTON CELTICS,119
2008-11-27 00:30:00+00:00,ORLANDO MAGIC,96,PHILADELPHIA 76ERS,94
2008-11-27 01:00:00+00:00,NEW YORK KNICKS,96,DETROIT PISTONS,110
2008-11-27 01:00:00+00:00,PHOENIX SUNS,110,MINNESOTA TIMBERWOLVES,102
2008-11-27 01:30:00+00:00,INDIANA PACERS,91,HOUSTON ROCKETS,90
2008-11-27 01:30:00+00:00,CHICAGO BULLS,88,SAN ANTONIO SPURS,98
2008-11-27 02:00:00+00:00,MEMPHIS GRIZZLIES,100,UTAH JAZZ,117
2008-11-27 03:00:00+00:00,MIAMI HEAT,68,PORTLAND TRAIL BLAZERS,106
2008-11-27 03:00:00+00:00,NEW JERSEY NETS,116,SACRAMENTO KINGS,114
2008-11-27 03:30:00+00:00,DENVER NUGGETS,106,LOS ANGELES CLIPPERS,105
2008-11-28 01:00:00+00:00,ORLANDO MAGIC,105,WASHINGTON WIZARDS,90
2008-11-28 03:30:00+00:00,NEW ORLEANS HORNETS,105,DENVER NUGGETS,101
2008-11-29 00:00:00+00:00,ATLANTA HAWKS,88,TORONTO RAPTORS,93
2008-11-29 00:30:00+00:00,PHILADELPHIA 76ERS,78,BOSTON CELTICS,102
2008-11-29 00:30:00+00:00,GOLDEN STATE WARRIORS,97,CLEVELAND CAVALIERS,112
2008-11-29 01:00:00+00:00,MILWAUKEE BUCKS,97,DETROIT PISTONS,107
2008-11-29 01:00:00+00:00,CHARLOTTE BOBCATS,115,INDIANA PACERS,108
2008-11-29 01:00:00+00:00,MINNESOTA TIMBERWOLVES,105,OKLAHOMA CITY THUNDER,103
2008-11-29 01:00:00+00:00,MIAMI HEAT,107,PHOENIX SUNS,92
2008-11-29 01:30:00+00:00,MEMPHIS GRIZZLIES,98,SAN ANTONIO SPURS,109
2008-11-29 02:00:00+00:00,SACRAMENTO KINGS,94,UTAH JAZZ,120
2008-11-29 03:00:00+00:00,NEW ORLEANS HORNETS,86,PORTLAND TRAIL BLAZERS,101
2008-11-29 03:30:00+00:00,DALLAS MAVERICKS,107,LOS ANGELES LAKERS,114
2008-11-30 00:00:00+00:00,BOSTON CELTICS,89,CHARLOTTE BOBCATS,84
2008-11-30 00:00:00+00:00,INDIANA PACERS,96,ORLANDO MAGIC,110
2008-11-30 00:00:00+00:00,ATLANTA HAWKS,102,WASHINGTON WIZARDS,98
2008-11-30 00:30:00+00:00,GOLDEN STATE WARRIORS,125,NEW YORK KNICKS,138
2008-11-30 01:00:00+00:00,OKLAHOMA CITY THUNDER,111,MEMPHIS GRIZZLIES,103
2008-11-30 01:00:00+00:00,DENVER NUGGETS,106,MINNESOTA TIMBERWOLVES,97
2008-11-30 01:30:00+00:00,SAN ANTONIO SPURS,84,HOUSTON ROCKETS,103
2008-11-30 02:00:00+00:00,CLEVELAND CAVALIERS,97,MILWAUKEE BUCKS,85
2008-11-30 02:00:00+00:00,NEW JERSEY NETS,105,UTAH JAZZ,88
2008-11-30 03:00:00+00:00,DALLAS MAVERICKS,101,SACRAMENTO KINGS,78
2008-11-30 03:30:00+00:00,MIAMI HEAT,96,LOS ANGELES CLIPPERS,97
2008-11-30 20:00:00+00:00,PORTLAND TRAIL BLAZERS,96,DETROIT PISTONS,85
2008-11-30 22:00:00+00:00,CHICAGO BULLS,103,PHILADELPHIA 76ERS,92
2008-12-01 01:00:00+00:00,HOUSTON ROCKETS,94,DENVER NUGGETS,104
2008-12-01 01:00:00+00:00,NEW JERSEY NETS,117,PHOENIX SUNS,109
2008-12-01 02:30:00+00:00,TORONTO RAPTORS,99,LOS ANGELES LAKERS,112
2008-12-02 00:00:00+00:00,MINNESOTA TIMBERWOLVES,90,CHARLOTTE BOBCATS,100
2008-12-02 00:30:00+00:00,ORLANDO MAGIC,88,BOSTON CELTICS,107
2008-12-02 03:30:00+00:00,MIAMI HEAT,130,GOLDEN STATE WARRIORS,129
2008-12-03 00:00:00+00:00,LOS ANGELES LAKERS,117,INDIANA PACERS,118
2008-12-03 00:30:00+00:00,WASHINGTON WIZARDS,108,NEW JERSEY NETS,88
2008-12-03 00:30:00+00:00,PORTLAND TRAIL BLAZERS,104,NEW YORK KNICKS,97
2008-12-03 01:30:00+00:00,PHILADELPHIA 76ERS,103,CHICAGO BULLS,95
2008-12-03 01:30:00+00:00,LOS ANGELES CLIPPERS,98,DALLAS MAVERICKS,100
2008-12-03 01:30:00+00:00,DETROIT PISTONS,89,SAN ANTONIO SPURS,77
2008-12-03 02:00:00+00:00,TORONTO RAPTORS,93,DENVER NUGGETS,132
2008-12-03 03:00:00+00:00,UTAH JAZZ,99,SACRAMENTO KINGS,94
2008-12-04 00:00:00+00:00,MEMPHIS GRIZZLIES,95,ATLANTA HAWKS,105
2008-12-04 00:00:00+00:00,OKLAHOMA CITY THUNDER,97,CHARLOTTE BOBCATS,103
2008-12-04 00:00:00+00:00,NEW YORK KNICKS,82,CLEVELAND CAVALIERS,118
2008-12-04 00:00:00+00:00,MINNESOTA TIMBERWOLVES,89,ORLANDO MAGIC,100
2008-12-04 00:00:00+00:00,LOS ANGELES LAKERS,114,PHILADELPHIA 76ERS,102
2008-12-04 00:00:00+00:00,PORTLAND TRAIL BLAZERS,98,WASHINGTON WIZARDS,92
2008-12-04 00:30:00+00:00,INDIANA PACERS,96,BOSTON CELTICS,114
2008-12-04 01:00:00+00:00,CHICAGO BULLS,90,MILWAUKEE BUCKS,97
2008-12-04 01:00:00+00:00,PHOENIX SUNS,91,NEW ORLEANS HORNETS,104
2008-12-04 01:30:00+00:00,LOS ANGELES CLIPPERS,96,HOUSTON ROCKETS,103
2008-12-04 02:00:00+00:00,MIAMI HEAT,93,UTAH JAZZ,89
2008-12-05 01:00:00+00:00,PHOENIX SUNS,97,DALLAS MAVERICKS,112
2008-12-05 03:30:00+00:00,SAN ANTONIO SPURS,108,DENVER NUGGETS,91
2008-12-06 00:00:00+00:00,OKLAHOMA CITY THUNDER,89,ORLANDO MAGIC,98
2008-12-06 00:00:00+00:00,LOS ANGELES LAKERS,106,WASHINGTON WIZARDS,104
2008-12-06 00:30:00+00:00,NEW YORK KNICKS,95,ATLANTA HAWKS,98
2008-12-06 00:30:00+00:00,INDIANA PACERS,73,CLEVELAND CAVALIERS,97
2008-12-06 00:30:00+00:00,MINNESOTA TIMBERWOLVES,84,NEW JERSEY NETS,113
2008-12-06 01:00:00+00:00,PORTLAND TRAIL BLAZERS,78,BOSTON CELTICS,93
2008-12-06 01:00:00+00:00,PHILADELPHIA 76ERS,96,DETROIT PISTONS,91
2008-12-06 01:00:00+00:00,LOS ANGELES CLIPPERS,81,MEMPHIS GRIZZLIES,93
2008-12-06 01:30:00+00:00,GOLDEN STATE WARRIORS,112,HOUSTON ROCKETS,131
2008-12-06 01:30:00+00:00,CHARLOTTE BOBCATS,96,MILWAUKEE BUCKS,101
2008-12-06 03:30:00+00:00,TORONTO RAPTORS,87,UTAH JAZZ,114
2008-12-07 00:00:00+00:00,CLEVELAND CAVALIERS,94,CHARLOTTE BOBCATS,74
2008-12-07 00:30:00+00:00,OKLAHOMA CITY THUNDER,99,MIAMI HEAT,105
2008-12-07 00:30:00+00:00,NEW JERSEY NETS,95,PHILADELPHIA 76ERS,84
2008-12-07 01:00:00+00:00,LOS ANGELES CLIPPERS,107,MINNESOTA TIMBERWOLVES,84
2008-12-07 01:00:00+00:00,MEMPHIS GRIZZLIES,87,NEW ORLEANS HORNETS,106
2008-12-07 01:30:00+00:00,WASHINGTON WIZARDS,110,CHICAGO BULLS,117
