start_time,away_team,away_team_score,home_team,home_team_score
2005-11-24 00:00:00+00:00,BOSTON CELTICS,117,ATLANTA HAWKS,120
2005-11-24 00:00:00+00:00,WASHINGTON WIZARDS,83,ORLANDO MAGIC,91
2005-11-24 00:30:00+00:00,NEW YORK KNICKS,95,CHARLOTTE BOBCATS,108
2005-11-24 00:30:00+00:00,DENVER NUGGETS,89,DETROIT PISTONS,114
2005-11-24 00:30:00+00:00,PHOENIX SUNS,100,HOUSTON ROCKETS,88
2005-11-24 00:30:00+00:00,PORTLAND TRAIL BLAZERS,79,MIAMI HEAT,100
2005-11-24 01:00:00+00:00,PHILADELPHIA 76ERS,97,MILWAUKEE BUCKS,108
2005-11-24 01:00:00+00:00,MINNESOTA TIMBERWOLVES,80,NEW ORLEANS/OKLAHOMA CITY HORNETS,84
2005-11-24 03:00:00+00:00,NEW JERSEY NETS,105,SACRAMENTO KINGS,114
2005-11-24 03:30:00+00:00,SAN ANTONIO SPURS,113,GOLDEN STATE WARRIORS,89
2005-11-24 03:30:00+00:00,TORONTO RAPTORS,100,LOS ANGELES CLIPPERS,103
2005-11-25 01:00:00+00:00,CLEVELAND CAVALIERS,76,INDIANA PACERS,98
2005-11-25 03:30:00+00:00,SEATTLE SUPERSONICS,96,LOS ANGELES LAKERS,108
2005-11-26 00:00:00+00:00,PORTLAND TRAIL BLAZERS,89,ORLANDO MAGIC,104
2005-11-26 00:30:00+00:00,CHARLOTTE BOBCATS,89,BOSTON CELTICS,90
2005-11-26 01:00:00+00:00,WASHINGTON WIZARDS,120,DETROIT PISTONS,114
2005-11-26 01:00:00+00:00,ATLANTA HAWKS,87,INDIANA PACERS,85
2005-11-26 01:00:00+00:00,HOUSTON ROCKETS,81,MEMPHIS GRIZZLIES,86
2005-11-26 01:00:00+00:00,DALLAS MAVERICKS,103,MIAMI HEAT,90
2005-11-26 01:00:00+00:00,MILWAUKEE BUCKS,91,MINNESOTA TIMBERWOLVES,99
2005-11-26 01:30:00+00:00,CHICAGO BULLS,106,SAN ANTONIO SPURS,99
2005-11-26 02:00:00+00:00,LOS ANGELES CLIPPERS,95,DENVER NUGGETS,105
2005-11-26 02:00:00+00:00,GOLDEN STATE WARRIORS,94,UTAH JAZZ,90
2005-11-26 03:00:00+00:00,TORONTO RAPTORS,104,SACRAMENTO KINGS,106
2005-11-26 03:30:00+00:00,NEW JERSEY NETS,81,PHOENIX SUNS,92
2005-11-26 17:30:00+00:00,PHILADELPHIA 76ERS,102,NEW YORK KNICKS,105
2005-11-26 20:30:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,105,SEATTLE SUPERSONICS,99
2005-11-27 00:00:00+00:00,MIAMI HEAT,77,ORLANDO MAGIC,80
2005-11-27 00:30:00+00:00,WASHINGTON WIZARDS,82,CHARLOTTE BOBCATS,100
2005-11-27 00:30:00+00:00,MINNESOTA TIMBERWOLVES,89,CLEVELAND CAVALIERS,85
2005-11-27 01:30:00+00:00,MEMPHIS GRIZZLIES,112,DALLAS MAVERICKS,92
2005-11-27 01:30:00+00:00,CHICAGO BULLS,94,HOUSTON ROCKETS,89
2005-11-27 02:00:00+00:00,DETROIT PISTONS,85,MILWAUKEE BUCKS,76
2005-11-27 03:30:00+00:00,TORONTO RAPTORS,91,GOLDEN STATE WARRIORS,117
2005-11-27 19:00:00+00:00,PORTLAND TRAIL BLAZERS,77,ATLANTA HAWKS,75
2005-11-27 20:30:00+00:00,INDIANA PACERS,97,LOS ANGELES CLIPPERS,92
2005-11-28 02:30:00+00:00,NEW JERSEY NETS,102,LOS ANGELES LAKERS,96
2005-11-29 00:00:00+00:00,DALLAS MAVERICKS,93,TORONTO RAPTORS,91
2005-11-29 00:30:00+00:00,ORLANDO MAGIC,87,BOSTON CELTICS,83
2005-11-29 00:30:00+00:00,NEW YORK KNICKS,94,MIAMI HEAT,107
2005-11-29 02:00:00+00:00,NEW JERSEY NETS,101,DENVER NUGGETS,92
2005-11-29 03:30:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,83,GOLDEN STATE WARRIORS,99
2005-11-30 00:00:00+00:00,PORTLAND TRAIL BLAZERS,83,PHILADELPHIA 76ERS,107
2005-11-30 01:00:00+00:00,DALLAS MAVERICKS,111,MILWAUKEE BUCKS,113
2005-11-30 01:00:00+00:00,LOS ANGELES CLIPPERS,93,MINNESOTA TIMBERWOLVES,84
2005-11-30 01:30:00+00:00,ORLANDO MAGIC,76,CHICAGO BULLS,85
2005-11-30 01:30:00+00:00,ATLANTA HAWKS,85,HOUSTON ROCKETS,100
2005-11-30 01:30:00+00:00,LOS ANGELES LAKERS,84,SAN ANTONIO SPURS,90
2005-11-30 02:00:00+00:00,INDIANA PACERS,84,UTAH JAZZ,60
2005-11-30 03:00:00+00:00,CHARLOTTE BOBCATS,92,SACRAMENTO KINGS,110
2005-12-01 00:00:00+00:00,MIAMI HEAT,96,ATLANTA HAWKS,74
2005-12-01 00:00:00+00:00,LOS ANGELES CLIPPERS,105,CLEVELAND CAVALIERS,112
2005-12-01 00:00:00+00:00,MEMPHIS GRIZZLIES,92,TORONTO RAPTORS,66
2005-12-01 00:00:00+00:00,PORTLAND TRAIL BLAZERS,89,WASHINGTON WIZARDS,96
2005-12-01 00:30:00+00:00,PHILADELPHIA 76ERS,103,BOSTON CELTICS,110
2005-12-01 00:30:00+00:00,DETROIT PISTONS,93,NEW JERSEY NETS,83
2005-12-01 00:30:00+00:00,CHICAGO BULLS,101,NEW YORK KNICKS,109
2005-12-01 02:00:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,102,DENVER NUGGETS,95
2005-12-01 02:00:00+00:00,INDIANA PACERS,91,PHOENIX SUNS,109
2005-12-01 03:00:00+00:00,CHARLOTTE BOBCATS,94,SEATTLE SUPERSONICS,104
2005-12-01 03:30:00+00:00,SACRAMENTO KINGS,106,GOLDEN STATE WARRIORS,113
2005-12-02 01:00:00+00:00,SAN ANTONIO SPURS,92,DALLAS MAVERICKS,90
2005-12-02 03:30:00+00:00,LOS ANGELES LAKERS,105,UTAH JAZZ,101
2005-12-03 00:00:00+00:00,TORONTO RAPTORS,102,ATLANTA HAWKS,101
2005-12-03 00:00:00+00:00,MILWAUKEE BUCKS,105,WASHINGTON WIZARDS,102
2005-12-03 00:30:00+00:00,CHICAGO BULLS,106,BOSTON CELTICS,102
2005-12-03 01:00:00+00:00,NEW YORK KNICKS,98,DETROIT PISTONS,106
2005-12-03 01:00:00+00:00,ORLANDO MAGIC,69,MEMPHIS GRIZZLIES,91
2005-12-03 01:00:00+00:00,PHILADELPHIA 76ERS,86,NEW ORLEANS/OKLAHOMA CITY HORNETS,88
2005-12-03 02:00:00+00:00,DENVER NUGGETS,97,PHOENIX SUNS,102
2005-12-03 03:00:00+00:00,INDIANA PACERS,98,PORTLAND TRAIL BLAZERS,78
2005-12-03 03:00:00+00:00,MIAMI HEAT,98,SACRAMENTO KINGS,87
2005-12-03 03:30:00+00:00,CHARLOTTE BOBCATS,100,GOLDEN STATE WARRIORS,107
2005-12-03 03:30:00+00:00,MINNESOTA TIMBERWOLVES,113,LOS ANGELES LAKERS,108
2005-12-03 03:30:00+00:00,CLEVELAND CAVALIERS,108,SEATTLE SUPERSONICS,115
2005-12-04 01:00:00+00:00,TORONTO RAPTORS,95,NEW JERSEY NETS,82
2005-12-04 01:30:00+00:00,DETROIT PISTONS,92,CHICAGO BULLS,79
2005-12-04 01:30:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,88,DALLAS MAVERICKS,97
2005-12-04 01:30:00+00:00,MEMPHIS GRIZZLIES,90,HOUSTON ROCKETS,75
2005-12-04 01:30:00+00:00,ORLANDO MAGIC,84,MILWAUKEE BUCKS,104
2005-12-04 01:30:00+00:00,PHILADELPHIA 76ERS,91,SAN ANTONIO SPURS,100
2005-12-04 02:00:00+00:00,MIAMI HEAT,99,DENVER NUGGETS,101
2005-12-04 03:30:00+00:00,CLEVELAND CAVALIERS,90,LOS ANGELES CLIPPERS,102
2005-12-04 18:00:00+00:00,BOSTON CELTICS,102,NEW YORK KNICKS,99
2005-12-05 01:00:00+00:00,ATLANTA HAWKS,94,PHOENIX SUNS,112
2005-12-05 01:00:00+00:00,INDIANA PACERS,102,SEATTLE SUPERSONICS,107
2005-12-05 02:00:00+00:00,UTAH JAZZ,98,PORTLAND TRAIL BLAZERS,93
2005-12-05 02:00:00+00:00,MINNESOTA TIMBERWOLVES,85,SACRAMENTO KINGS,77
2005-12-05 02:30:00+00:00,CHARLOTTE BOBCATS,98,LOS ANGELES LAKERS,99
2005-12-06 00:00:00+00:00,SAN ANTONIO SPURS,110,ORLANDO MAGIC,85
2005-12-06 01:30:00+00:00,DALLAS MAVERICKS,102,CHICAGO BULLS,94
2005-12-06 02:00:00+00:00,MINNESOTA TIMBERWOLVES,91,UTAH JAZZ,77
2005-12-06 03:30:00+00:00,MIAMI HEAT,89,LOS ANGELES CLIPPERS,99
2005-12-07 00:00:00+00:00,DALLAS MAVERICKS,84,INDIANA PACERS,75
2005-12-07 00:00:00+00:00,TORONTO RAPTORS,111,WASHINGTON WIZARDS,119
2005-12-07 01:00:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,73,MEMPHIS GRIZZLIES,89
2005-12-07 01:00:00+00:00,LOS ANGELES LAKERS,111,MILWAUKEE BUCKS,92
2005-12-07 01:30:00+00:00,BOSTON CELTICS,73,HOUSTON ROCKETS,91
2005-12-07 02:00:00+00:00,ATLANTA HAWKS,116,DENVER NUGGETS,125
2005-12-07 02:00:00+00:00,PORTLAND TRAIL BLAZERS,85,PHOENIX SUNS,130
2005-12-07 03:00:00+00:00,CLEVELAND CAVALIERS,102,SACRAMENTO KINGS,97
2005-12-07 03:00:00+00:00,NEW YORK KNICKS,104,SEATTLE SUPERSONICS,101
2005-12-08 00:00:00+00:00,CHICAGO BULLS,102,ORLANDO MAGIC,93
2005-12-08 00:00:00+00:00,MILWAUKEE BUCKS,88,PHILADELPHIA 76ERS,85
2005-12-08 00:00:00+00:00,LOS ANGELES LAKERS,102,TORONTO RAPTORS,91
2005-12-08 00:30:00+00:00,NEW JERSEY NETS,97,CHARLOTTE BOBCATS,84
2005-12-08 01:00:00+00:00,BOSTON CELTICS,101,NEW ORLEANS/OKLAHOMA CITY HORNETS,87
2005-12-08 02:00:00+00:00,MIAMI HEAT,84,SAN ANTONIO SPURS,98
2005-12-08 02:00:00+00:00,ATLANTA HAWKS,83,UTAH JAZZ,95
2005-12-08 03:00:00+00:00,MINNESOTA TIMBERWOLVES,84,PORTLAND TRAIL BLAZERS,74
2005-12-08 03:30:00+00:00,PHOENIX SUNS,118,GOLDEN STATE WARRIORS,110
2005-12-08 03:30:00+00:00,NEW YORK KNICKS,79,LOS ANGELES CLIPPERS,84
2005-12-09 01:00:00+00:00,WASHINGTON WIZARDS,87,INDIANA PACERS,111
2005-12-09 03:30:00+00:00,HOUSTON ROCKETS,106,SACRAMENTO KINGS,95
2005-12-10 00:00:00+00:00,CHARLOTTE BOBCATS,115,PHILADELPHIA 76ERS,119
2005-12-10 00:30:00+00:00,NEW JERSEY NETS,109,CLEVELAND CAVALIERS,100
2005-12-10 00:30:00+00:00,DENVER NUGGETS,100,MIAMI HEAT,92
2005-12-10 01:00:00+00:00,DALLAS MAVERICKS,90,MEMPHIS GRIZZLIES,83
2005-12-10 01:30:00+00:00,LOS ANGELES LAKERS,93,CHICAGO BULLS,80
2005-12-10 01:30:00+00:00,BOSTON CELTICS,89,SAN ANTONIO SPURS,101
2005-12-10 02:00:00+00:00,SEATTLE SUPERSONICS,106,UTAH JAZZ,90
2005-12-10 03:00:00+00:00,NEW YORK KNICKS,81,PHOENIX SUNS,85
2005-12-10 03:00:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,95,PORTLAND TRAIL BLAZERS,98
2005-12-10 03:30:00+00:00,DETROIT PISTONS,106,GOLDEN STATE WARRIORS,103
2005-12-11 00:00:00+00:00,SAN ANTONIO SPURS,84,ATLANTA HAWKS,94
2005-12-11 00:00:00+00:00,DENVER NUGGETS,83,ORLANDO MAGIC,94
2005-12-11 00:00:00+00:00,CHICAGO BULLS,118,WASHINGTON WIZARDS,111
2005-12-11 00:30:00+00:00,TORONTO RAPTORS,111,CHARLOTTE BOBCATS,103
2005-12-11 00:30:00+00:00,PHILADELPHIA 76ERS,107,NEW JERSEY NETS,95
2005-12-11 01:00:00+00:00,MEMPHIS GRIZZLIES,66,INDIANA PACERS,80
2005-12-11 01:00:00+00:00,LOS ANGELES LAKERS,82,MINNESOTA TIMBERWOLVES,95
2005-12-11 01:30:00+00:00,BOSTON CELTICS,94,DALLAS MAVERICKS,103
2005-12-11 01:30:00+00:00,CLEVELAND CAVALIERS,106,MILWAUKEE BUCKS,111
