start_time,away_team,away_team_score,home_team,home_team_score
2007-11-07 01:00:00+00:00,ORLANDO MAGIC,111,MINNESOTA TIMBERWOLVES,103
2007-11-07 01:30:00+00:00,LOS ANGELES CLIPPERS,97,CHICAGO BULLS,91
2007-11-07 01:30:00+00:00,SAN ANTONIO SPURS,81,HOUSTON ROCKETS,89
2007-11-07 03:00:00+00:00,SEATTLE SUPERSONICS,98,SACRAMENTO KINGS,104
2007-11-07 03:30:00+00:00,CLEVELAND CAVALIERS,108,GOLDEN STATE WARRIORS,104
2007-11-07 03:30:00+00:00,NEW ORLEANS HORNETS,118,LOS ANGELES LAKERS,104
2007-11-08 00:00:00+00:00,PHOENIX SUNS,96,ATLANTA HAWKS,105
2007-11-08 00:00:00+00:00,LOS ANGELES CLIPPERS,104,INDIANA PACERS,89
2007-11-08 00:00:00+00:00,CHARLOTTE BOBCATS,63,PHILADELPHIA 76ERS,94
2007-11-08 00:00:00+00:00,ORLANDO MAGIC,105,TORONTO RAPTORS,96
2007-11-08 00:30:00+00:00,DENVER NUGGETS,93,BOSTON CELTICS,119
2007-11-08 01:00:00+00:00,MIAMI HEAT,78,SAN ANTONIO SPURS,88
2007-11-08 03:00:00+00:00,MEMPHIS GRIZZLIES,105,SEATTLE SUPERSONICS,98
2007-11-08 03:30:00+00:00,NEW ORLEANS HORNETS,90,PORTLAND TRAIL BLAZERS,93
2007-11-08 03:30:00+00:00,CLEVELAND CAVALIERS,101,UTAH JAZZ,103
2007-11-09 00:30:00+00:00,WASHINGTON WIZARDS,85,NEW JERSEY NETS,87
2007-11-09 01:00:00+00:00,DETROIT PISTONS,93,CHICAGO BULLS,97
2007-11-09 03:30:00+00:00,DALLAS MAVERICKS,120,GOLDEN STATE WARRIORS,115
2007-11-10 00:00:00+00:00,INDIANA PACERS,87,CHARLOTTE BOBCATS,96
2007-11-10 00:00:00+00:00,TORONTO RAPTORS,105,PHILADELPHIA 76ERS,103
2007-11-10 00:30:00+00:00,ATLANTA HAWKS,83,BOSTON CELTICS,106
2007-11-10 00:30:00+00:00,PHOENIX SUNS,106,MIAMI HEAT,101
2007-11-10 00:30:00+00:00,ORLANDO MAGIC,112,NEW YORK KNICKS,102
2007-11-10 01:00:00+00:00,LOS ANGELES CLIPPERS,79,DETROIT PISTONS,103
2007-11-10 01:00:00+00:00,SAN ANTONIO SPURS,97,NEW ORLEANS HORNETS,85
2007-11-10 01:00:00+00:00,DENVER NUGGETS,118,WASHINGTON WIZARDS,92
2007-11-10 01:30:00+00:00,MILWAUKEE BUCKS,88,HOUSTON ROCKETS,104
2007-11-10 03:00:00+00:00,MEMPHIS GRIZZLIES,98,PORTLAND TRAIL BLAZERS,110
2007-11-10 03:30:00+00:00,MINNESOTA TIMBERWOLVES,93,LOS ANGELES LAKERS,107
2007-11-10 03:30:00+00:00,CLEVELAND CAVALIERS,93,SACRAMENTO KINGS,91
2007-11-10 03:30:00+00:00,UTAH JAZZ,103,SEATTLE SUPERSONICS,101
2007-11-11 00:00:00+00:00,DENVER NUGGETS,113,INDIANA PACERS,106
2007-11-11 00:00:00+00:00,PHOENIX SUNS,106,ORLANDO MAGIC,96
2007-11-11 00:30:00+00:00,BOSTON CELTICS,112,NEW JERSEY NETS,101
2007-11-11 01:30:00+00:00,TORONTO RAPTORS,101,CHICAGO BULLS,71
2007-11-11 02:00:00+00:00,MEMPHIS GRIZZLIES,94,UTAH JAZZ,118
2007-11-11 03:00:00+00:00,DALLAS MAVERICKS,82,PORTLAND TRAIL BLAZERS,91
2007-11-11 03:00:00+00:00,MINNESOTA TIMBERWOLVES,93,SACRAMENTO KINGS,100
2007-11-11 19:00:00+00:00,WASHINGTON WIZARDS,101,ATLANTA HAWKS,90
2007-11-11 23:00:00+00:00,HOUSTON ROCKETS,85,CHARLOTTE BOBCATS,82
2007-11-11 23:00:00+00:00,MIAMI HEAT,75,NEW YORK KNICKS,72
2007-11-11 23:00:00+00:00,NEW ORLEANS HORNETS,93,PHILADELPHIA 76ERS,72
2007-11-12 01:00:00+00:00,MILWAUKEE BUCKS,88,SAN ANTONIO SPURS,113
2007-11-12 02:00:00+00:00,DETROIT PISTONS,107,SEATTLE SUPERSONICS,103
2007-11-12 02:30:00+00:00,CLEVELAND CAVALIERS,103,LOS ANGELES CLIPPERS,95
2007-11-13 00:30:00+00:00,NEW ORLEANS HORNETS,84,NEW JERSEY NETS,82
2007-11-13 02:00:00+00:00,CLEVELAND CAVALIERS,100,DENVER NUGGETS,122
2007-11-13 02:00:00+00:00,SACRAMENTO KINGS,93,UTAH JAZZ,117
2007-11-14 00:00:00+00:00,MIAMI HEAT,76,CHARLOTTE BOBCATS,91
2007-11-14 00:00:00+00:00,BOSTON CELTICS,101,INDIANA PACERS,86
2007-11-14 00:00:00+00:00,SEATTLE SUPERSONICS,76,ORLANDO MAGIC,103
2007-11-14 01:00:00+00:00,HOUSTON ROCKETS,99,MEMPHIS GRIZZLIES,105
2007-11-14 01:30:00+00:00,PHILADELPHIA 76ERS,84,DALLAS MAVERICKS,99
2007-11-14 01:30:00+00:00,LOS ANGELES LAKERS,92,SAN ANTONIO SPURS,107
2007-11-14 02:00:00+00:00,NEW YORK KNICKS,102,PHOENIX SUNS,113
2007-11-14 03:00:00+00:00,DETROIT PISTONS,94,PORTLAND TRAIL BLAZERS,102
2007-11-15 00:00:00+00:00,CHARLOTTE BOBCATS,109,ATLANTA HAWKS,117
2007-11-15 00:00:00+00:00,ORLANDO MAGIC,117,CLEVELAND CAVALIERS,116
2007-11-15 00:00:00+00:00,UTAH JAZZ,92,TORONTO RAPTORS,88
2007-11-15 00:00:00+00:00,INDIANA PACERS,90,WASHINGTON WIZARDS,103
2007-11-15 00:30:00+00:00,NEW JERSEY NETS,69,BOSTON CELTICS,91
2007-11-15 00:30:00+00:00,SEATTLE SUPERSONICS,104,MIAMI HEAT,95
2007-11-15 01:00:00+00:00,MEMPHIS GRIZZLIES,99,MILWAUKEE BUCKS,102
2007-11-15 01:00:00+00:00,SACRAMENTO KINGS,103,MINNESOTA TIMBERWOLVES,108
2007-11-15 01:00:00+00:00,PHILADELPHIA 76ERS,76,NEW ORLEANS HORNETS,95
2007-11-15 02:00:00+00:00,PORTLAND TRAIL BLAZERS,93,DENVER NUGGETS,110
2007-11-15 02:00:00+00:00,LOS ANGELES LAKERS,93,HOUSTON ROCKETS,90
2007-11-15 03:30:00+00:00,DETROIT PISTONS,111,GOLDEN STATE WARRIORS,104
2007-11-15 03:30:00+00:00,NEW YORK KNICKS,81,LOS ANGELES CLIPPERS,84
2007-11-16 01:00:00+00:00,SAN ANTONIO SPURS,92,DALLAS MAVERICKS,105
2007-11-16 03:30:00+00:00,CHICAGO BULLS,102,PHOENIX SUNS,112
2007-11-17 00:00:00+00:00,PORTLAND TRAIL BLAZERS,88,PHILADELPHIA 76ERS,92
2007-11-17 00:00:00+00:00,INDIANA PACERS,101,TORONTO RAPTORS,110
2007-11-17 00:30:00+00:00,SEATTLE SUPERSONICS,126,ATLANTA HAWKS,123
2007-11-17 00:30:00+00:00,MIAMI HEAT,91,BOSTON CELTICS,92
2007-11-17 00:30:00+00:00,UTAH JAZZ,94,CLEVELAND CAVALIERS,99
2007-11-17 00:30:00+00:00,ORLANDO MAGIC,95,NEW JERSEY NETS,70
2007-11-17 01:00:00+00:00,NEW ORLEANS HORNETS,120,MEMPHIS GRIZZLIES,118
2007-11-17 01:00:00+00:00,WASHINGTON WIZARDS,105,MINNESOTA TIMBERWOLVES,89
2007-11-17 01:00:00+00:00,HOUSTON ROCKETS,84,SAN ANTONIO SPURS,90
2007-11-17 03:00:00+00:00,NEW YORK KNICKS,118,SACRAMENTO KINGS,123
2007-11-17 03:30:00+00:00,LOS ANGELES CLIPPERS,105,GOLDEN STATE WARRIORS,122
2007-11-17 03:30:00+00:00,DETROIT PISTONS,91,LOS ANGELES LAKERS,103
2007-11-18 00:00:00+00:00,SEATTLE SUPERSONICS,84,CHARLOTTE BOBCATS,100
2007-11-18 00:00:00+00:00,UTAH JAZZ,97,INDIANA PACERS,117
2007-11-18 00:00:00+00:00,PORTLAND TRAIL BLAZERS,90,WASHINGTON WIZARDS,109
2007-11-18 00:30:00+00:00,MIAMI HEAT,91,NEW JERSEY NETS,87
2007-11-18 01:00:00+00:00,NEW ORLEANS HORNETS,100,MINNESOTA TIMBERWOLVES,82
2007-11-18 01:30:00+00:00,MEMPHIS GRIZZLIES,105,DALLAS MAVERICKS,108
2007-11-18 01:30:00+00:00,PHOENIX SUNS,115,HOUSTON ROCKETS,105
2007-11-18 01:30:00+00:00,ATLANTA HAWKS,96,MILWAUKEE BUCKS,105
2007-11-18 02:00:00+00:00,NEW YORK KNICKS,83,DENVER NUGGETS,115
2007-11-18 03:30:00+00:00,CHICAGO BULLS,92,LOS ANGELES CLIPPERS,73
2007-11-18 18:00:00+00:00,GOLDEN STATE WARRIORS,106,TORONTO RAPTORS,100
2007-11-18 23:00:00+00:00,BOSTON CELTICS,102,ORLANDO MAGIC,104
2007-11-19 02:00:00+00:00,DETROIT PISTONS,95,SACRAMENTO KINGS,105
2007-11-19 02:30:00+00:00,CHICAGO BULLS,78,LOS ANGELES LAKERS,106
2007-11-20 00:00:00+00:00,PORTLAND TRAIL BLAZERS,92,CHARLOTTE BOBCATS,101
2007-11-20 01:00:00+00:00,SEATTLE SUPERSONICS,108,MEMPHIS GRIZZLIES,125
2007-11-20 01:00:00+00:00,ORLANDO MAGIC,95,NEW ORLEANS HORNETS,88
2007-11-20 02:00:00+00:00,NEW JERSEY NETS,75,UTAH JAZZ,102
2007-11-21 00:00:00+00:00,SAN ANTONIO SPURS,95,ATLANTA HAWKS,83
2007-11-21 00:00:00+00:00,MILWAUKEE BUCKS,111,CLEVELAND CAVALIERS,107
2007-11-21 00:00:00+00:00,LOS ANGELES LAKERS,134,INDIANA PACERS,114
2007-11-21 00:00:00+00:00,PHILADELPHIA 76ERS,101,WASHINGTON WIZARDS,116
2007-11-21 00:30:00+00:00,GOLDEN STATE WARRIORS,108,NEW YORK KNICKS,82
2007-11-21 01:30:00+00:00,TORONTO RAPTORS,99,DALLAS MAVERICKS,105
2007-11-21 02:00:00+00:00,CHICAGO BULLS,91,DENVER NUGGETS,112
2007-11-21 03:00:00+00:00,PHOENIX SUNS,100,SACRAMENTO KINGS,98
2007-11-22 00:00:00+00:00,WASHINGTON WIZARDS,114,CHARLOTTE BOBCATS,111
2007-11-22 00:30:00+00:00,GOLDEN STATE WARRIORS,82,BOSTON CELTICS,105
2007-11-22 00:30:00+00:00,DALLAS MAVERICKS,100,HOUSTON ROCKETS,94
2007-11-22 00:30:00+00:00,ATLANTA HAWKS,82,MIAMI HEAT,79
2007-11-22 01:00:00+00:00,NEW YORK KNICKS,86,DETROIT PISTONS,98
2007-11-22 01:00:00+00:00,TORONTO RAPTORS,95,MEMPHIS GRIZZLIES,89
2007-11-22 01:00:00+00:00,LOS ANGELES LAKERS,103,MILWAUKEE BUCKS,110
2007-11-22 01:00:00+00:00,CLEVELAND CAVALIERS,97,MINNESOTA TIMBERWOLVES,86
2007-11-22 01:00:00+00:00,INDIANA PACERS,105,NEW ORLEANS HORNETS,93
2007-11-22 01:30:00+00:00,ORLANDO MAGIC,110,SAN ANTONIO SPURS,128
2007-11-22 02:00:00+00:00,SACRAMENTO KINGS,111,PHOENIX SUNS,127
2007-11-22 03:00:00+00:00,NEW JERSEY NETS,106,PORTLAND TRAIL BLAZERS,101
2007-11-22 03:30:00+00:00,DENVER NUGGETS,90,LOS ANGELES CLIPPERS,101
2007-11-24 00:00:00+00:00,CHARLOTTE BOBCATS,92,ORLANDO MAGIC,105
2007-11-24 00:00:00+00:00,GOLDEN STATE WARRIORS,123,WASHINGTON WIZARDS,115
2007-11-24 00:30:00+00:00,LOS ANGELES LAKERS,94,BOSTON CELTICS,107
2007-11-24 01:00:00+00:00,PHILADELPHIA 76ERS,78,DETROIT PISTONS,83
2007-11-24 01:00:00+00:00,DALLAS MAVERICKS,107,INDIANA PACERS,111
2007-11-24 01:00:00+00:00,HOUSTON ROCKETS,91,MIAMI HEAT,98
2007-11-24 01:30:00+00:00,MEMPHIS GRIZZLIES,88,SAN ANTONIO SPURS,101
2007-11-24 02:00:00+00:00,MINNESOTA TIMBERWOLVES,93,DENVER NUGGETS,99
2007-11-24 02:00:00+00:00,LOS ANGELES CLIPPERS,94,PHOENIX SUNS,113
2007-11-24 02:00:00+00:00,NEW ORLEANS HORNETS,71,UTAH JAZZ,99
2007-11-24 03:00:00+00:00,SACRAMENTO KINGS,84,PORTLAND TRAIL BLAZERS,87
2007-11-24 03:30:00+00:00,NEW JERSEY NETS,98,SEATTLE SUPERSONICS,93
2007-11-24 18:00:00+00:00,TORONTO RAPTORS,108,CLEVELAND CAVALIERS,111
2007-11-24 18:00:00+00:00,CHICAGO BULLS,78,NEW YORK KNICKS,85
2007-11-25 00:00:00+00:00,BOSTON CELTICS,96,CHARLOTTE BOBCATS,95
2007-11-25 00:00:00+00:00,MIAMI HEAT,99,ORLANDO MAGIC,120
2007-11-25 00:00:00+00:00,GOLDEN STATE WARRIORS,100,PHILADELPHIA 76ERS,98
2007-11-25 01:00:00+00:00,WASHINGTON WIZARDS,118,MEMPHIS GRIZZLIES,124
2007-11-25 01:00:00+00:00,ATLANTA HAWKS,94,MINNESOTA TIMBERWOLVES,87
2007-11-25 01:30:00+00:00,DENVER NUGGETS,81,HOUSTON ROCKETS,109
2007-11-25 02:00:00+00:00,DALLAS MAVERICKS,95,MILWAUKEE BUCKS,97
2007-11-25 03:30:00+00:00,NEW ORLEANS HORNETS,98,LOS ANGELES CLIPPERS,89
2007-11-25 17:00:00+00:00,CHICAGO BULLS,78,TORONTO RAPTORS,93
2007-11-25 18:00:00+00:00,UTAH JAZZ,103,DETROIT PISTONS,93
2007-11-25 19:30:00+00:00,CLEVELAND CAVALIERS,111,INDIANA PACERS,106
2007-11-26 02:00:00+00:00,SAN ANTONIO SPURS,116,SEATTLE SUPERSONICS,101
2007-11-26 02:30:00+00:00,NEW JERSEY NETS,102,LOS ANGELES LAKERS,100
2007-11-27 00:30:00+00:00,UTAH JAZZ,109,NEW YORK KNICKS,113
2007-11-27 01:00:00+00:00,MINNESOTA TIMBERWOLVES,103,NEW ORLEANS HORNETS,94
2007-11-27 01:30:00+00:00,WASHINGTON WIZARDS,110,DALLAS MAVERICKS,98
2007-11-27 03:00:00+00:00,ORLANDO MAGIC,85,PORTLAND TRAIL BLAZERS,74
2007-11-27 03:00:00+00:00,SAN ANTONIO SPURS,99,SACRAMENTO KINGS,112
2007-11-27 03:30:00+00:00,PHOENIX SUNS,114,GOLDEN STATE WARRIORS,129
2007-11-27 03:30:00+00:00,HOUSTON ROCKETS,88,LOS ANGELES CLIPPERS,71
2007-11-28 00:00:00+00:00,BOSTON CELTICS,104,CLEVELAND CAVALIERS,109
2007-11-28 00:30:00+00:00,CHARLOTTE BOBCATS,90,MIAMI HEAT,110
2007-11-28 00:30:00+00:00,MEMPHIS GRIZZLIES,110,NEW JERSEY NETS,103
2007-11-28 01:00:00+00:00,PHILADELPHIA 76ERS,114,MILWAUKEE BUCKS,99
2007-11-28 01:30:00+00:00,ATLANTA HAWKS,78,CHICAGO BULLS,90
2007-11-28 02:00:00+00:00,INDIANA PACERS,112,DENVER NUGGETS,110
2007-11-28 03:30:00+00:00,SEATTLE SUPERSONICS,99,LOS ANGELES LAKERS,106
2007-11-29 00:00:00+00:00,MILWAUKEE BUCKS,80,ATLANTA HAWKS,96
2007-11-29 00:00:00+00:00,UTAH JAZZ,106,PHILADELPHIA 76ERS,95
2007-11-29 00:00:00+00:00,MEMPHIS GRIZZLIES,91,TORONTO RAPTORS,103
2007-11-29 00:30:00+00:00,CLEVELAND CAVALIERS,74,DETROIT PISTONS,109
2007-11-29 01:30:00+00:00,MINNESOTA TIMBERWOLVES,103,DALLAS MAVERICKS,109
2007-11-29 01:30:00+00:00,WASHINGTON WIZARDS,94,SAN ANTONIO SPURS,109
2007-11-29 02:00:00+00:00,HOUSTON ROCKETS,100,PHOENIX SUNS,94
2007-11-29 03:00:00+00:00,INDIANA PACERS,95,PORTLAND TRAIL BLAZERS,89
2007-11-29 03:00:00+00:00,GOLDEN STATE WARRIORS,103,SACRAMENTO KINGS,96
2007-11-29 03:00:00+00:00,ORLANDO MAGIC,110,SEATTLE SUPERSONICS,94
2007-11-30 01:00:00+00:00,NEW YORK KNICKS,59,BOSTON CELTICS,104
2007-11-30 03:30:00+00:00,HOUSTON ROCKETS,94,GOLDEN STATE WARRIORS,113
2007-11-30 03:30:00+00:00,DENVER NUGGETS,99,LOS ANGELES LAKERS,127
2007-12-01 00:00:00+00:00,WASHINGTON WIZARDS,84,PHILADELPHIA 76ERS,85
2007-12-01 00:00:00+00:00,CLEVELAND CAVALIERS,82,TORONTO RAPTORS,91
2007-12-01 00:30:00+00:00,NEW ORLEANS HORNETS,92,ATLANTA HAWKS,86
2007-12-01 00:30:00+00:00,MILWAUKEE BUCKS,88,NEW YORK KNICKS,91
2007-12-01 01:00:00+00:00,BOSTON CELTICS,95,MIAMI HEAT,85
2007-12-01 01:00:00+00:00,SAN ANTONIO SPURS,106,MINNESOTA TIMBERWOLVES,91
2007-12-01 01:30:00+00:00,PORTLAND TRAIL BLAZERS,80,DALLAS MAVERICKS,91
2007-12-01 02:00:00+00:00,ORLANDO MAGIC,106,PHOENIX SUNS,110
2007-12-01 03:30:00+00:00,LOS ANGELES CLIPPERS,107,DENVER NUGGETS,123
2007-12-01 03:30:00+00:00,INDIANA PACERS,93,SEATTLE SUPERSONICS,95
2007-12-01 03:30:00+00:00,LOS ANGELES LAKERS,96,UTAH JAZZ,120
2007-12-02 00:00:00+00:00,TORONTO RAPTORS,97,WASHINGTON WIZARDS,101
2007-12-02 00:30:00+00:00,PHILADELPHIA 76ERS,92,NEW JERSEY NETS,94
2007-12-02 01:00:00+00:00,MINNESOTA TIMBERWOLVES,80,MEMPHIS GRIZZLIES,109
2007-12-02 01:00:00+00:00,DALLAS MAVERICKS,108,NEW ORLEANS HORNETS,112
2007-12-02 01:30:00+00:00,CHARLOTTE BOBCATS,95,CHICAGO BULLS,111
2007-12-02 01:30:00+00:00,DETROIT PISTONS,117,MILWAUKEE BUCKS,91
2007-12-02 03:00:00+00:00,HOUSTON ROCKETS,99,SACRAMENTO KINGS,107
2007-12-02 17:30:00+00:00,CLEVELAND CAVALIERS,70,BOSTON CELTICS,80
2007-12-02 20:30:00+00:00,INDIANA PACERS,101,LOS ANGELES CLIPPERS,95
2007-12-02 20:30:00+00:00,PORTLAND TRAIL BLAZERS,79,SAN ANTONIO SPURS,100
2007-12-02 23:00:00+00:00,NEW JERSEY NETS,95,DETROIT PISTONS,118
2007-12-03 00:00:00+00:00,PHOENIX SUNS,115,NEW YORK KNICKS,104
2007-12-03 01:00:00+00:00,MIAMI HEAT,89,DENVER NUGGETS,115
2007-12-03 02:00:00+00:00,GOLDEN STATE WARRIORS,109,SEATTLE SUPERSONICS,96
2007-12-03 02:30:00+00:00,ORLANDO MAGIC,104,LOS ANGELES LAKERS,97
2007-12-04 00:00:00+00:00,ATLANTA HAWKS,88,PHILADELPHIA 76ERS,79
2007-12-04 00:00:00+00:00,CHARLOTTE BOBCATS,79,TORONTO RAPTORS,98
2007-12-04 01:00:00+00:00,PORTLAND TRAIL BLAZERS,106,MEMPHIS GRIZZLIES,105
2007-12-04 01:30:00+00:00,DALLAS MAVERICKS,103,CHICAGO BULLS,98
2007-12-04 02:00:00+00:00,MIAMI HEAT,101,UTAH JAZZ,110
2007-12-04 03:30:00+00:00,ORLANDO MAGIC,123,GOLDEN STATE WARRIORS,117
2007-12-05 00:00:00+00:00,DETROIT PISTONS,106,ATLANTA HAWKS,95
2007-12-05 00:00:00+00:00,NEW JERSEY NETS,100,CLEVELAND CAVALIERS,79
2007-12-05 00:00:00+00:00,PHOENIX SUNS,121,INDIANA PACERS,117
2007-12-05 01:00:00+00:00,LOS ANGELES LAKERS,116,MINNESOTA TIMBERWOLVES,95
2007-12-05 03:00:00+00:00,UTAH JAZZ,107,SACRAMENTO KINGS,117
2007-12-05 03:30:00+00:00,MILWAUKEE BUCKS,87,LOS ANGELES CLIPPERS,78
2007-12-06 00:00:00+00:00,CHICAGO BULLS,91,CHARLOTTE BOBCATS,82
2007-12-06 00:00:00+00:00,BOSTON CELTICS,113,PHILADELPHIA 76ERS,103
2007-12-06 00:00:00+00:00,PHOENIX SUNS,136,TORONTO RAPTORS,123
2007-12-06 00:00:00+00:00,CLEVELAND CAVALIERS,86,WASHINGTON WIZARDS,105
2007-12-06 00:30:00+00:00,NEW YORK KNICKS,100,NEW JERSEY NETS,93
2007-12-06 01:00:00+00:00,DETROIT PISTONS,91,NEW ORLEANS HORNETS,76
2007-12-06 01:30:00+00:00,MEMPHIS GRIZZLIES,92,HOUSTON ROCKETS,105
2007-12-06 01:30:00+00:00,DALLAS MAVERICKS,95,SAN ANTONIO SPURS,97
2007-12-06 02:00:00+00:00,LOS ANGELES LAKERS,111,DENVER NUGGETS,107
2007-12-06 03:30:00+00:00,MILWAUKEE BUCKS,90,GOLDEN STATE WARRIORS,120
2007-12-06 03:30:00+00:00,LOS ANGELES CLIPPERS,88,SEATTLE SUPERSONICS,95
2007-12-07 00:00:00+00:00,MINNESOTA TIMBERWOLVES,89,ATLANTA HAWKS,90
2007-12-07 01:00:00+00:00,DENVER NUGGETS,122,DALLAS MAVERICKS,109
2007-12-07 03:30:00+00:00,MIAMI HEAT,106,PORTLAND TRAIL BLAZERS,112
2007-12-08 00:00:00+00:00,CHICAGO BULLS,98,DETROIT PISTONS,91
2007-12-08 00:00:00+00:00,INDIANA PACERS,115,ORLANDO MAGIC,109
2007-12-08 00:00:00+00:00,NEW YORK KNICKS,90,PHILADELPHIA 76ERS,101
2007-12-08 00:00:00+00:00,PHOENIX SUNS,122,WASHINGTON WIZARDS,107
2007-12-08 00:30:00+00:00,TORONTO RAPTORS,84,BOSTON CELTICS,112
2007-12-08 00:30:00+00:00,HOUSTON ROCKETS,96,NEW JERSEY NETS,89
2007-12-08 01:00:00+00:00,MEMPHIS GRIZZLIES,116,NEW ORLEANS HORNETS,118
2007-12-08 02:30:00+00:00,UTAH JAZZ,98,SAN ANTONIO SPURS,104
2007-12-08 03:00:00+00:00,LOS ANGELES CLIPPERS,97,SACRAMENTO KINGS,87
2007-12-08 03:30:00+00:00,MIAMI HEAT,113,GOLDEN STATE WARRIORS,120
2007-12-08 03:30:00+00:00,MILWAUKEE BUCKS,98,SEATTLE SUPERSONICS,104
2007-12-09 00:00:00+00:00,MEMPHIS GRIZZLIES,78,ATLANTA HAWKS,86
2007-12-09 00:00:00+00:00,CLEVELAND CAVALIERS,93,CHARLOTTE BOBCATS,96
2007-12-09 00:30:00+00:00,PHILADELPHIA 76ERS,105,NEW YORK KNICKS,77
2007-12-09 01:00:00+00:00,PHOENIX SUNS,93,MINNESOTA TIMBERWOLVES,100
2007-12-09 01:30:00+00:00,BOSTON CELTICS,92,CHICAGO BULLS,81
2007-12-09 01:30:00+00:00,UTAH JAZZ,117,DALLAS MAVERICKS,125
2007-12-09 02:00:00+00:00,SACRAMENTO KINGS,97,DENVER NUGGETS,101
