start_time,away_team,away_team_score,home_team,home_team_score
2006-12-10 00:00:00+00:00,HOUSTON ROCKETS,114,WASHINGTON WIZARDS,109
2006-12-10 00:30:00+00:00,INDIANA PACERS,75,CLEVELAND CAVALIERS,107
2006-12-10 00:30:00+00:00,BOSTON CELTICS,92,NEW JERSEY NETS,90
2006-12-10 00:30:00+00:00,MILWAUKEE BUCKS,107,NEW YORK KNICKS,115
2006-12-10 01:00:00+00:00,LOS ANGELES CLIPPERS,89,MEMPHIS GRIZZLIES,82
2006-12-10 01:30:00+00:00,MINNESOTA TIMBERWOLVES,91,CHICAGO BULLS,81
2006-12-10 01:30:00+00:00,DENVER NUGGETS,90,DALLAS MAVERICKS,105
2006-12-10 03:30:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,80,GOLDEN STATE WARRIORS,101
2006-12-10 18:00:00+00:00,PORTLAND TRAIL BLAZERS,93,TORONTO RAPTORS,83
2006-12-10 23:00:00+00:00,PHOENIX SUNS,114,CHARLOTTE BOBCATS,84
2006-12-11 02:00:00+00:00,ATLANTA HAWKS,92,SACRAMENTO KINGS,117
2006-12-11 02:00:00+00:00,GOLDEN STATE WARRIORS,115,SEATTLE SUPERSONICS,117
2006-12-11 02:30:00+00:00,SAN ANTONIO SPURS,99,LOS ANGELES LAKERS,106
2006-12-12 00:00:00+00:00,PHOENIX SUNS,103,ORLANDO MAGIC,89
2006-12-12 00:00:00+00:00,PORTLAND TRAIL BLAZERS,81,PHILADELPHIA 76ERS,79
2006-12-12 00:30:00+00:00,TORONTO RAPTORS,77,MIAMI HEAT,99
2006-12-12 00:30:00+00:00,MEMPHIS GRIZZLIES,92,NEW JERSEY NETS,105
2006-12-12 00:30:00+00:00,BOSTON CELTICS,97,NEW YORK KNICKS,90
2006-12-12 01:00:00+00:00,CLEVELAND CAVALIERS,89,NEW ORLEANS/OKLAHOMA CITY HORNETS,95
2006-12-12 01:30:00+00:00,INDIANA PACERS,91,CHICAGO BULLS,106
2006-12-12 02:00:00+00:00,DALLAS MAVERICKS,79,UTAH JAZZ,101
2006-12-12 03:30:00+00:00,SAN ANTONIO SPURS,103,LOS ANGELES CLIPPERS,81
2006-12-13 00:00:00+00:00,DENVER NUGGETS,100,ATLANTA HAWKS,87
2006-12-13 01:00:00+00:00,SEATTLE SUPERSONICS,93,MILWAUKEE BUCKS,94
2006-12-13 01:30:00+00:00,LOS ANGELES LAKERS,102,HOUSTON ROCKETS,94
2006-12-13 03:30:00+00:00,SACRAMENTO KINGS,113,GOLDEN STATE WARRIORS,126
2006-12-14 00:00:00+00:00,CHARLOTTE BOBCATS,101,CLEVELAND CAVALIERS,104
2006-12-14 00:00:00+00:00,DETROIT PISTONS,90,INDIANA PACERS,101
2006-12-14 00:00:00+00:00,PHOENIX SUNS,99,MIAMI HEAT,89
2006-12-14 00:00:00+00:00,TORONTO RAPTORS,91,ORLANDO MAGIC,84
2006-12-14 00:00:00+00:00,BOSTON CELTICS,101,PHILADELPHIA 76ERS,81
2006-12-14 00:00:00+00:00,DENVER NUGGETS,91,WASHINGTON WIZARDS,120
2006-12-14 00:30:00+00:00,MILWAUKEE BUCKS,95,NEW JERSEY NETS,108
2006-12-14 00:30:00+00:00,ATLANTA HAWKS,82,NEW YORK KNICKS,94
2006-12-14 01:00:00+00:00,PORTLAND TRAIL BLAZERS,85,MEMPHIS GRIZZLIES,79
2006-12-14 01:00:00+00:00,MINNESOTA TIMBERWOLVES,82,SAN ANTONIO SPURS,95
2006-12-14 01:30:00+00:00,SEATTLE SUPERSONICS,84,CHICAGO BULLS,99
2006-12-14 02:30:00+00:00,LOS ANGELES LAKERS,101,DALLAS MAVERICKS,110
2006-12-14 03:30:00+00:00,UTAH JAZZ,105,LOS ANGELES CLIPPERS,86
2006-12-15 00:00:00+00:00,ORLANDO MAGIC,89,CHARLOTTE BOBCATS,99
2006-12-15 02:30:00+00:00,SAN ANTONIO SPURS,103,NEW ORLEANS/OKLAHOMA CITY HORNETS,77
2006-12-15 03:30:00+00:00,HOUSTON ROCKETS,107,GOLDEN STATE WARRIORS,109
2006-12-16 00:00:00+00:00,NEW YORK KNICKS,96,INDIANA PACERS,112
2006-12-16 00:00:00+00:00,NEW JERSEY NETS,78,TORONTO RAPTORS,90
2006-12-16 00:00:00+00:00,MIAMI HEAT,95,WASHINGTON WIZARDS,106
2006-12-16 00:30:00+00:00,DENVER NUGGETS,114,BOSTON CELTICS,119
2006-12-16 00:30:00+00:00,SEATTLE SUPERSONICS,84,CLEVELAND CAVALIERS,106
2006-12-16 01:00:00+00:00,PHILADELPHIA 76ERS,79,DALLAS MAVERICKS,93
2006-12-16 01:00:00+00:00,ATLANTA HAWKS,97,MEMPHIS GRIZZLIES,88
2006-12-16 01:30:00+00:00,MILWAUKEE BUCKS,111,CHICAGO BULLS,117
2006-12-16 02:00:00+00:00,GOLDEN STATE WARRIORS,101,PHOENIX SUNS,105
2006-12-16 02:00:00+00:00,SACRAMENTO KINGS,98,UTAH JAZZ,97
2006-12-16 03:00:00+00:00,LOS ANGELES CLIPPERS,99,PORTLAND TRAIL BLAZERS,109
2006-12-16 03:30:00+00:00,HOUSTON ROCKETS,101,LOS ANGELES LAKERS,112
2006-12-17 00:00:00+00:00,CHICAGO BULLS,106,ATLANTA HAWKS,104
2006-12-17 00:00:00+00:00,BOSTON CELTICS,106,CHARLOTTE BOBCATS,100
2006-12-17 00:00:00+00:00,CLEVELAND CAVALIERS,74,ORLANDO MAGIC,81
2006-12-17 00:30:00+00:00,MEMPHIS GRIZZLIES,90,MIAMI HEAT,98
2006-12-17 00:30:00+00:00,DENVER NUGGETS,123,NEW YORK KNICKS,100
2006-12-17 01:00:00+00:00,DETROIT PISTONS,90,NEW JERSEY NETS,82
2006-12-17 01:00:00+00:00,DALLAS MAVERICKS,90,NEW ORLEANS/OKLAHOMA CITY HORNETS,79
2006-12-17 01:00:00+00:00,PHILADELPHIA 76ERS,98,SAN ANTONIO SPURS,103
2006-12-17 01:30:00+00:00,MINNESOTA TIMBERWOLVES,104,MILWAUKEE BUCKS,108
2006-12-17 03:00:00+00:00,PHOENIX SUNS,105,SACRAMENTO KINGS,98
2006-12-17 18:00:00+00:00,GOLDEN STATE WARRIORS,115,TORONTO RAPTORS,120
2006-12-17 19:30:00+00:00,UTAH JAZZ,104,INDIANA PACERS,94
2006-12-17 20:30:00+00:00,HOUSTON ROCKETS,108,LOS ANGELES CLIPPERS,103
2006-12-17 23:00:00+00:00,SEATTLE SUPERSONICS,93,DETROIT PISTONS,97
2006-12-18 02:30:00+00:00,WASHINGTON WIZARDS,147,LOS ANGELES LAKERS,141
2006-12-19 00:30:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,99,MIAMI HEAT,101
2006-12-19 00:30:00+00:00,GOLDEN STATE WARRIORS,97,NEW JERSEY NETS,105
2006-12-19 00:30:00+00:00,UTAH JAZZ,96,NEW YORK KNICKS,97
2006-12-19 01:00:00+00:00,SEATTLE SUPERSONICS,126,MEMPHIS GRIZZLIES,134
2006-12-19 02:00:00+00:00,WASHINGTON WIZARDS,108,DENVER NUGGETS,117
2006-12-19 03:00:00+00:00,DALLAS MAVERICKS,109,SACRAMENTO KINGS,91
2006-12-20 01:30:00+00:00,LOS ANGELES LAKERS,89,CHICAGO BULLS,94
2006-12-20 02:00:00+00:00,TORONTO RAPTORS,98,PHOENIX SUNS,115
2006-12-21 00:00:00+00:00,UTAH JAZZ,112,ATLANTA HAWKS,106
2006-12-21 00:00:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,83,ORLANDO MAGIC,86
2006-12-21 00:00:00+00:00,INDIANA PACERS,101,PHILADELPHIA 76ERS,93
2006-12-21 00:30:00+00:00,GOLDEN STATE WARRIORS,96,BOSTON CELTICS,95
2006-12-21 00:30:00+00:00,CHARLOTTE BOBCATS,109,NEW YORK KNICKS,111
2006-12-21 01:00:00+00:00,MIAMI HEAT,95,MILWAUKEE BUCKS,121
2006-12-21 01:00:00+00:00,LOS ANGELES LAKERS,111,MINNESOTA TIMBERWOLVES,94
2006-12-21 01:00:00+00:00,CLEVELAND CAVALIERS,111,NEW JERSEY NETS,113
2006-12-21 01:00:00+00:00,MEMPHIS GRIZZLIES,98,SAN ANTONIO SPURS,105
2006-12-21 03:00:00+00:00,HOUSTON ROCKETS,87,PORTLAND TRAIL BLAZERS,89
2006-12-21 03:30:00+00:00,TORONTO RAPTORS,98,LOS ANGELES CLIPPERS,96
2006-12-21 03:30:00+00:00,DALLAS MAVERICKS,103,SEATTLE SUPERSONICS,95
2006-12-22 01:00:00+00:00,DETROIT PISTONS,87,CLEVELAND CAVALIERS,71
2006-12-22 03:30:00+00:00,WASHINGTON WIZARDS,126,SACRAMENTO KINGS,119
2006-12-23 00:00:00+00:00,UTAH JAZZ,89,CHARLOTTE BOBCATS,101
2006-12-23 00:00:00+00:00,GOLDEN STATE WARRIORS,117,ORLANDO MAGIC,108
2006-12-23 00:30:00+00:00,INDIANA PACERS,100,ATLANTA HAWKS,90
2006-12-23 00:30:00+00:00,LOS ANGELES LAKERS,99,NEW JERSEY NETS,95
2006-12-23 00:30:00+00:00,CHICAGO BULLS,92,NEW YORK KNICKS,103
2006-12-23 01:00:00+00:00,PHILADELPHIA 76ERS,98,BOSTON CELTICS,83
2006-12-23 01:00:00+00:00,MILWAUKEE BUCKS,113,MINNESOTA TIMBERWOLVES,107
2006-12-23 01:00:00+00:00,MEMPHIS GRIZZLIES,97,NEW ORLEANS/OKLAHOMA CITY HORNETS,100
2006-12-23 01:00:00+00:00,HOUSTON ROCKETS,97,SAN ANTONIO SPURS,78
2006-12-23 01:30:00+00:00,LOS ANGELES CLIPPERS,83,DALLAS MAVERICKS,115
2006-12-23 02:00:00+00:00,SACRAMENTO KINGS,101,DENVER NUGGETS,96
2006-12-23 03:00:00+00:00,TORONTO RAPTORS,101,PORTLAND TRAIL BLAZERS,100
2006-12-23 03:30:00+00:00,WASHINGTON WIZARDS,144,PHOENIX SUNS,139
2006-12-24 00:00:00+00:00,MINNESOTA TIMBERWOLVES,78,INDIANA PACERS,71
2006-12-24 00:30:00+00:00,ORLANDO MAGIC,83,CLEVELAND CAVALIERS,86
2006-12-24 00:30:00+00:00,ATLANTA HAWKS,81,DETROIT PISTONS,108
2006-12-24 00:30:00+00:00,GOLDEN STATE WARRIORS,92,MIAMI HEAT,105
2006-12-24 00:30:00+00:00,NEW YORK KNICKS,77,PHILADELPHIA 76ERS,98
2006-12-24 01:00:00+00:00,UTAH JAZZ,100,MEMPHIS GRIZZLIES,97
2006-12-24 01:00:00+00:00,SAN ANTONIO SPURS,112,NEW ORLEANS/OKLAHOMA CITY HORNETS,77
2006-12-24 01:30:00+00:00,CHARLOTTE BOBCATS,76,CHICAGO BULLS,115
2006-12-24 01:30:00+00:00,LOS ANGELES CLIPPERS,98,HOUSTON ROCKETS,93
2006-12-24 01:30:00+00:00,NEW JERSEY NETS,104,MILWAUKEE BUCKS,115
2006-12-24 03:00:00+00:00,TORONTO RAPTORS,97,SEATTLE SUPERSONICS,110
2006-12-25 19:30:00+00:00,LOS ANGELES LAKERS,85,MIAMI HEAT,101
2006-12-27 00:00:00+00:00,HOUSTON ROCKETS,76,INDIANA PACERS,81
2006-12-27 00:00:00+00:00,MEMPHIS GRIZZLIES,101,WASHINGTON WIZARDS,116
2006-12-27 00:30:00+00:00,NEW JERSEY NETS,91,DETROIT PISTONS,92
2006-12-27 01:00:00+00:00,CHICAGO BULLS,98,MINNESOTA TIMBERWOLVES,100
2006-12-27 01:00:00+00:00,MILWAUKEE BUCKS,114,SAN ANTONIO SPURS,107
2006-12-27 01:30:00+00:00,CHARLOTTE BOBCATS,84,DALLAS MAVERICKS,97
2006-12-27 02:00:00+00:00,BOSTON CELTICS,105,DENVER NUGGETS,116
2006-12-27 02:00:00+00:00,PORTLAND TRAIL BLAZERS,87,PHOENIX SUNS,110
2006-12-27 02:00:00+00:00,LOS ANGELES CLIPPERS,92,UTAH JAZZ,102
2006-12-27 03:00:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,94,SEATTLE SUPERSONICS,102
2006-12-27 03:30:00+00:00,PHILADELPHIA 76ERS,97,GOLDEN STATE WARRIORS,116
2006-12-28 00:00:00+00:00,CLEVELAND CAVALIERS,89,ATLANTA HAWKS,76
2006-12-28 00:00:00+00:00,WASHINGTON WIZARDS,114,CHARLOTTE BOBCATS,107
2006-12-28 00:00:00+00:00,LOS ANGELES LAKERS,106,ORLANDO MAGIC,93
2006-12-28 00:00:00+00:00,MINNESOTA TIMBERWOLVES,97,TORONTO RAPTORS,100
2006-12-28 00:30:00+00:00,HOUSTON ROCKETS,96,NEW JERSEY NETS,71
2006-12-28 00:30:00+00:00,DETROIT PISTONS,145,NEW YORK KNICKS,151
2006-12-28 01:00:00+00:00,MILWAUKEE BUCKS,112,MEMPHIS GRIZZLIES,96
2006-12-28 01:30:00+00:00,MIAMI HEAT,103,CHICAGO BULLS,109
2006-12-28 03:00:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,85,PORTLAND TRAIL BLAZERS,100
2006-12-28 03:00:00+00:00,PHILADELPHIA 76ERS,76,SACRAMENTO KINGS,101
2006-12-28 03:30:00+00:00,BOSTON CELTICS,77,LOS ANGELES CLIPPERS,100
2006-12-29 01:00:00+00:00,PHOENIX SUNS,99,DALLAS MAVERICKS,101
2006-12-29 01:00:00+00:00,UTAH JAZZ,83,SAN ANTONIO SPURS,106
2006-12-29 03:30:00+00:00,SEATTLE SUPERSONICS,98,DENVER NUGGETS,112
2006-12-30 00:00:00+00:00,LOS ANGELES LAKERS,124,CHARLOTTE BOBCATS,133
2006-12-30 00:00:00+00:00,CHICAGO BULLS,107,TORONTO RAPTORS,97
2006-12-30 00:00:00+00:00,ORLANDO MAGIC,111,WASHINGTON WIZARDS,112
2006-12-30 00:30:00+00:00,MILWAUKEE BUCKS,99,CLEVELAND CAVALIERS,109
2006-12-30 00:30:00+00:00,NEW JERSEY NETS,91,MIAMI HEAT,81
2006-12-30 01:00:00+00:00,INDIANA PACERS,93,DETROIT PISTONS,92
2006-12-30 01:00:00+00:00,SEATTLE SUPERSONICS,82,MINNESOTA TIMBERWOLVES,101
2006-12-30 01:00:00+00:00,DENVER NUGGETS,89,NEW ORLEANS/OKLAHOMA CITY HORNETS,99
2006-12-30 01:30:00+00:00,ATLANTA HAWKS,68,HOUSTON ROCKETS,94
2006-12-30 02:00:00+00:00,NEW YORK KNICKS,86,PHOENIX SUNS,108
2006-12-30 03:00:00+00:00,PHILADELPHIA 76ERS,98,PORTLAND TRAIL BLAZERS,95
2006-12-30 03:30:00+00:00,BOSTON CELTICS,100,GOLDEN STATE WARRIORS,110
2006-12-30 03:30:00+00:00,SACRAMENTO KINGS,93,LOS ANGELES CLIPPERS,102
2006-12-31 00:00:00+00:00,CHARLOTTE BOBCATS,113,INDIANA PACERS,102
2006-12-31 00:00:00+00:00,MIAMI HEAT,68,ORLANDO MAGIC,97
2006-12-31 00:30:00+00:00,MINNESOTA TIMBERWOLVES,92,NEW JERSEY NETS,100
2006-12-31 01:00:00+00:00,TORONTO RAPTORS,104,MEMPHIS GRIZZLIES,110
2006-12-31 01:30:00+00:00,CLEVELAND CAVALIERS,96,CHICAGO BULLS,103
2006-12-31 01:30:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,80,DALLAS MAVERICKS,94
2006-12-31 01:30:00+00:00,WASHINGTON WIZARDS,102,MILWAUKEE BUCKS,119
2006-12-31 02:00:00+00:00,PORTLAND TRAIL BLAZERS,86,UTAH JAZZ,96
2006-12-31 03:00:00+00:00,GOLDEN STATE WARRIORS,96,SACRAMENTO KINGS,119
2006-12-31 20:30:00+00:00,NEW YORK KNICKS,80,LOS ANGELES CLIPPERS,90
2006-12-31 20:30:00+00:00,ATLANTA HAWKS,81,SAN ANTONIO SPURS,95
2006-12-31 21:00:00+00:00,PHOENIX SUNS,108,DETROIT PISTONS,101
2007-01-01 00:00:00+00:00,MEMPHIS GRIZZLIES,109,HOUSTON ROCKETS,111
2007-01-01 02:00:00+00:00,DALLAS MAVERICKS,89,DENVER NUGGETS,85
2007-01-01 02:30:00+00:00,PHILADELPHIA 76ERS,94,LOS ANGELES LAKERS,104
2007-01-01 03:00:00+00:00,BOSTON CELTICS,95,SEATTLE SUPERSONICS,101
2007-01-02 00:00:00+00:00,MINNESOTA TIMBERWOLVES,102,CHARLOTTE BOBCATS,96
2007-01-02 03:00:00+00:00,BOSTON CELTICS,89,PORTLAND TRAIL BLAZERS,81
2007-01-03 00:00:00+00:00,SAN ANTONIO SPURS,78,CLEVELAND CAVALIERS,82
2007-01-03 00:00:00+00:00,LOS ANGELES CLIPPERS,86,ORLANDO MAGIC,91
2007-01-03 01:00:00+00:00,GOLDEN STATE WARRIORS,97,NEW ORLEANS/OKLAHOMA CITY HORNETS,89
2007-01-03 01:30:00+00:00,PHOENIX SUNS,97,CHICAGO BULLS,96
2007-01-03 01:30:00+00:00,SEATTLE SUPERSONICS,88,DALLAS MAVERICKS,112
2007-01-03 02:00:00+00:00,PHILADELPHIA 76ERS,108,DENVER NUGGETS,97
2007-01-03 03:00:00+00:00,NEW YORK KNICKS,100,SACRAMENTO KINGS,112
2007-01-04 00:00:00+00:00,PHOENIX SUNS,100,TORONTO RAPTORS,98
2007-01-04 00:00:00+00:00,MILWAUKEE BUCKS,105,WASHINGTON WIZARDS,108
2007-01-04 00:30:00+00:00,CLEVELAND CAVALIERS,107,BOSTON CELTICS,104
2007-01-04 00:30:00+00:00,LOS ANGELES CLIPPERS,110,MIAMI HEAT,95
2007-01-04 01:00:00+00:00,GOLDEN STATE WARRIORS,135,MEMPHIS GRIZZLIES,144
2007-01-04 01:00:00+00:00,SAN ANTONIO SPURS,101,MINNESOTA TIMBERWOLVES,103
2007-01-04 01:30:00+00:00,SEATTLE SUPERSONICS,96,HOUSTON ROCKETS,103
2007-01-04 02:00:00+00:00,PHILADELPHIA 76ERS,87,UTAH JAZZ,98
2007-01-04 03:00:00+00:00,NEW YORK KNICKS,99,PORTLAND TRAIL BLAZERS,81
2007-01-05 01:00:00+00:00,DETROIT PISTONS,92,NEW ORLEANS/OKLAHOMA CITY HORNETS,68
2007-01-05 01:30:00+00:00,INDIANA PACERS,91,DALLAS MAVERICKS,100
2007-01-05 03:30:00+00:00,LOS ANGELES LAKERS,132,SACRAMENTO KINGS,128
2007-01-06 00:00:00+00:00,CHARLOTTE BOBCATS,74,ORLANDO MAGIC,106
2007-01-06 00:00:00+00:00,ATLANTA HAWKS,92,TORONTO RAPTORS,105
2007-01-06 00:00:00+00:00,LOS ANGELES CLIPPERS,105,WASHINGTON WIZARDS,116
2007-01-06 00:30:00+00:00,CHICAGO BULLS,86,NEW JERSEY NETS,91
2007-01-06 01:00:00+00:00,BOSTON CELTICS,128,MEMPHIS GRIZZLIES,119
2007-01-06 01:00:00+00:00,PHILADELPHIA 76ERS,102,MINNESOTA TIMBERWOLVES,104
2007-01-06 01:00:00+00:00,DALLAS MAVERICKS,90,SAN ANTONIO SPURS,85
2007-01-06 01:30:00+00:00,UTAH JAZZ,86,HOUSTON ROCKETS,100
2007-01-06 01:30:00+00:00,CLEVELAND CAVALIERS,95,MILWAUKEE BUCKS,86
2007-01-06 03:30:00+00:00,DENVER NUGGETS,104,LOS ANGELES LAKERS,123
2007-01-06 03:30:00+00:00,MIAMI HEAT,80,PHOENIX SUNS,108
2007-01-06 03:30:00+00:00,NEW YORK KNICKS,111,SEATTLE SUPERSONICS,93
2007-01-07 00:00:00+00:00,LOS ANGELES CLIPPERS,74,ATLANTA HAWKS,86
2007-01-07 00:30:00+00:00,NEW JERSEY NETS,91,CLEVELAND CAVALIERS,96
2007-01-07 01:00:00+00:00,INDIANA PACERS,100,NEW ORLEANS/OKLAHOMA CITY HORNETS,93
2007-01-07 01:30:00+00:00,DETROIT PISTONS,89,CHICAGO BULLS,106
2007-01-07 02:00:00+00:00,UTAH JAZZ,96,DENVER NUGGETS,84
2007-01-07 03:00:00+00:00,PORTLAND TRAIL BLAZERS,110,SACRAMENTO KINGS,105
2007-01-07 03:30:00+00:00,SEATTLE SUPERSONICS,104,GOLDEN STATE WARRIORS,108
2007-01-07 18:00:00+00:00,WASHINGTON WIZARDS,111,TORONTO RAPTORS,116
2007-01-07 20:30:00+00:00,HOUSTON ROCKETS,99,MINNESOTA TIMBERWOLVES,103
2007-01-07 21:00:00+00:00,SAN ANTONIO SPURS,110,MEMPHIS GRIZZLIES,96
2007-01-07 23:00:00+00:00,BOSTON CELTICS,79,ORLANDO MAGIC,87
2007-01-08 01:00:00+00:00,GOLDEN STATE WARRIORS,105,PHOENIX SUNS,128
2007-01-08 02:00:00+00:00,MIAMI HEAT,93,PORTLAND TRAIL BLAZERS,90
2007-01-08 02:30:00+00:00,DALLAS MAVERICKS,98,LOS ANGELES LAKERS,101
2007-01-09 01:00:00+00:00,LOS ANGELES CLIPPERS,100,NEW ORLEANS/OKLAHOMA CITY HORNETS,90
2007-01-09 01:30:00+00:00,HOUSTON ROCKETS,84,CHICAGO BULLS,77
2007-01-09 02:00:00+00:00,MILWAUKEE BUCKS,92,DENVER NUGGETS,104
2007-01-10 00:00:00+00:00,ATLANTA HAWKS,72,INDIANA PACERS,91
2007-01-10 00:00:00+00:00,DETROIT PISTONS,98,PHILADELPHIA 76ERS,89
2007-01-10 00:30:00+00:00,TORONTO RAPTORS,86,NEW JERSEY NETS,101
2007-01-10 01:00:00+00:00,LOS ANGELES LAKERS,118,MEMPHIS GRIZZLIES,128
2007-01-10 01:00:00+00:00,PORTLAND TRAIL BLAZERS,84,SAN ANTONIO SPURS,98
2007-01-10 02:00:00+00:00,SEATTLE SUPERSONICS,102,PHOENIX SUNS,113
2007-01-10 02:00:00+00:00,DALLAS MAVERICKS,108,UTAH JAZZ,105
2007-01-10 03:00:00+00:00,CLEVELAND CAVALIERS,108,SACRAMENTO KINGS,98
2007-01-11 00:00:00+00:00,NEW ORLEANS/OKLAHOMA CITY HORNETS,96,ATLANTA HAWKS,77
2007-01-11 00:00:00+00:00,CHICAGO BULLS,103,WASHINGTON WIZARDS,113
2007-01-11 00:30:00+00:00,INDIANA PACERS,97,BOSTON CELTICS,84
2007-01-11 00:30:00+00:00,CHARLOTTE BOBCATS,103,DETROIT PISTONS,96
2007-01-11 00:30:00+00:00,PHILADELPHIA 76ERS,99,NEW YORK KNICKS,106
2007-01-11 01:00:00+00:00,TORONTO RAPTORS,90,MILWAUKEE BUCKS,77
2007-01-11 01:00:00+00:00,LOS ANGELES CLIPPERS,92,MINNESOTA TIMBERWOLVES,91
2007-01-11 01:30:00+00:00,PORTLAND TRAIL BLAZERS,74,DALLAS MAVERICKS,99
2007-01-11 01:30:00+00:00,LOS ANGELES LAKERS,77,HOUSTON ROCKETS,102
2007-01-11 02:00:00+00:00,SAN ANTONIO SPURS,92,DENVER NUGGETS,83
2007-01-11 03:00:00+00:00,MIAMI HEAT,107,SEATTLE SUPERSONICS,103
2007-01-11 03:30:00+00:00,ORLANDO MAGIC,91,GOLDEN STATE WARRIORS,76
2007-01-12 01:00:00+00:00,NEW JERSEY NETS,86,CHICAGO BULLS,83
2007-01-12 03:30:00+00:00,CLEVELAND CAVALIERS,90,PHOENIX SUNS,109
2007-01-13 00:00:00+00:00,DALLAS MAVERICKS,115,INDIANA PACERS,113
2007-01-13 00:00:00+00:00,MILWAUKEE BUCKS,97,PHILADELPHIA 76ERS,110
2007-01-13 00:30:00+00:00,DETROIT PISTONS,93,ATLANTA HAWKS,99
2007-01-13 00:30:00+00:00,TORONTO RAPTORS,95,BOSTON CELTICS,86
2007-01-13 00:30:00+00:00,CHARLOTTE BOBCATS,126,NEW YORK KNICKS,110
2007-01-13 01:00:00+00:00,MINNESOTA TIMBERWOLVES,116,MEMPHIS GRIZZLIES,110
2007-01-13 01:00:00+00:00,WASHINGTON WIZARDS,97,NEW ORLEANS/OKLAHOMA CITY HORNETS,104
2007-01-13 03:00:00+00:00,SACRAMENTO KINGS,87,PORTLAND TRAIL BLAZERS,95
2007-01-13 03:30:00+00:00,HOUSTON ROCKETS,90,DENVER NUGGETS,86
2007-01-13 03:30:00+00:00,MIAMI HEAT,118,GOLDEN STATE WARRIORS,96
2007-01-13 03:30:00+00:00,ORLANDO MAGIC,106,LOS ANGELES LAKERS,109
2007-01-13 03:30:00+00:00,UTAH JAZZ,114,SEATTLE SUPERSONICS,122
2007-01-14 00:00:00+00:00,PHILADELPHIA 76ERS,83,CHARLOTTE BOBCATS,89
2007-01-14 00:30:00+00:00,BOSTON CELTICS,73,DETROIT PISTONS,81
2007-01-14 01:00:00+00:00,NEW JERSEY NETS,98,MINNESOTA TIMBERWOLVES,109
2007-01-14 01:00:00+00:00,WASHINGTON WIZARDS,80,SAN ANTONIO SPURS,93
2007-01-14 01:30:00+00:00,MEMPHIS GRIZZLIES,66,CHICAGO BULLS,111
2007-01-14 02:00:00+00:00,ORLANDO MAGIC,101,PHOENIX SUNS,107
2007-01-14 02:00:00+00:00,MIAMI HEAT,119,UTAH JAZZ,110
2007-01-14 03:00:00+00:00,HOUSTON ROCKETS,115,SACRAMENTO KINGS,111
2007-01-14 03:30:00+00:00,CLEVELAND CAVALIERS,104,LOS ANGELES CLIPPERS,92
2007-01-14 18:00:00+00:00,DALLAS MAVERICKS,97,TORONTO RAPTORS,96
2007-01-15 02:00:00+00:00,DENVER NUGGETS,109,PORTLAND TRAIL BLAZERS,93
2007-01-15 18:00:00+00:00,MILWAUKEE BUCKS,99,CHARLOTTE BOBCATS,91
2007-01-15 18:00:00+00:00,SACRAMENTO KINGS,97,NEW YORK KNICKS,102
2007-01-15 18:00:00+00:00,UTAH JAZZ,111,WASHINGTON WIZARDS,114
2007-01-15 19:00:00+00:00,BOSTON CELTICS,96,ATLANTA HAWKS,100
2007-01-15 19:00:00+00:00,SAN ANTONIO SPURS,87,CHICAGO BULLS,99
2007-01-15 19:00:00+00:00,TORONTO RAPTORS,104,PHILADELPHIA 76ERS,86
2007-01-15 20:30:00+00:00,MINNESOTA TIMBERWOLVES,94,DETROIT PISTONS,90
2007-01-15 20:30:00+00:00,INDIANA PACERS,95,NEW JERSEY NETS,105
2007-01-15 21:00:00+00:00,LOS ANGELES CLIPPERS,93,GOLDEN STATE WARRIORS,108
2007-01-16 00:30:00+00:00,PHOENIX SUNS,137,MEMPHIS GRIZZLIES,122
2007-01-16 03:00:00+00:00,MIAMI HEAT,118,LOS ANGELES LAKERS,124
2007-01-17 01:00:00+00:00,ORLANDO MAGIC,78,NEW ORLEANS/OKLAHOMA CITY HORNETS,84
2007-01-17 01:30:00+00:00,HOUSTON ROCKETS,96,DALLAS MAVERICKS,109
2007-01-17 03:00:00+00:00,CLEVELAND CAVALIERS,96,SEATTLE SUPERSONICS,101
2007-01-18 00:00:00+00:00,NEW JERSEY NETS,92,CHARLOTTE BOBCATS,85
2007-01-18 00:00:00+00:00,SACRAMENTO KINGS,85,TORONTO RAPTORS,101
2007-01-18 00:00:00+00:00,NEW YORK KNICKS,98,WASHINGTON WIZARDS,99
2007-01-18 00:30:00+00:00,UTAH JAZZ,100,DETROIT PISTONS,99
2007-01-18 01:00:00+00:00,PHILADELPHIA 76ERS,102,MEMPHIS GRIZZLIES,118
2007-01-18 01:00:00+00:00,CHICAGO BULLS,99,MILWAUKEE BUCKS,90
2007-01-18 01:00:00+00:00,ATLANTA HAWKS,105,MINNESOTA TIMBERWOLVES,88
2007-01-18 01:30:00+00:00,PHOENIX SUNS,100,HOUSTON ROCKETS,91
2007-01-18 02:00:00+00:00,LOS ANGELES LAKERS,100,SAN ANTONIO SPURS,96
