start_time,away_team,away_team_score,home_team,home_team_score
2002-11-03 23:00:00+00:00,SACRAMENTO KINGS,78,MIAMI HEAT,88
2002-11-04 02:00:00+00:00,UTAH JAZZ,77,SEATTLE SUPERSONICS,91
2002-11-04 02:30:00+00:00,PORTLAND TRAIL BLAZERS,95,LOS ANGELES LAKERS,98
2002-11-05 00:00:00+00:00,CHICAGO BULLS,105,TORONTO RAPTORS,109
2002-11-05 00:30:00+00:00,MINNESOTA TIMBERWOLVES,82,NEW JERSEY NETS,106
2002-11-05 00:30:00+00:00,MILWAUKEE BUCKS,97,NEW YORK KNICKS,88
2002-11-05 01:00:00+00:00,SAN ANTONIO SPURS,103,MEMPHIS GRIZZLIES,101
2002-11-05 01:30:00+00:00,GOLDEN STATE WARRIORS,100,DALLAS MAVERICKS,107
2002-11-05 02:00:00+00:00,DETROIT PISTONS,84,PHOENIX SUNS,82
2002-11-06 00:00:00+00:00,LOS ANGELES LAKERS,70,CLEVELAND CAVALIERS,89
2002-11-06 00:00:00+00:00,SACRAMENTO KINGS,121,ORLANDO MAGIC,125
2002-11-06 00:30:00+00:00,INDIANA PACERS,83,MIAMI HEAT,79
2002-11-06 01:00:00+00:00,WASHINGTON WIZARDS,86,MINNESOTA TIMBERWOLVES,90
2002-11-06 01:30:00+00:00,SEATTLE SUPERSONICS,104,HOUSTON ROCKETS,97
2002-11-06 01:30:00+00:00,GOLDEN STATE WARRIORS,73,SAN ANTONIO SPURS,93
2002-11-06 02:00:00+00:00,ATLANTA HAWKS,103,DENVER NUGGETS,87
2002-11-07 00:00:00+00:00,SACRAMENTO KINGS,88,NEW YORK KNICKS,95
2002-11-07 00:00:00+00:00,LOS ANGELES CLIPPERS,99,PHILADELPHIA 76ERS,101
2002-11-07 00:00:00+00:00,DALLAS MAVERICKS,106,TORONTO RAPTORS,92
2002-11-07 00:00:00+00:00,CLEVELAND CAVALIERS,100,WASHINGTON WIZARDS,107
2002-11-07 01:30:00+00:00,BOSTON CELTICS,91,CHICAGO BULLS,69
2002-11-07 01:30:00+00:00,SEATTLE SUPERSONICS,84,NEW ORLEANS HORNETS,86
2002-11-07 02:00:00+00:00,ATLANTA HAWKS,88,PHOENIX SUNS,93
2002-11-07 02:00:00+00:00,DETROIT PISTONS,80,UTAH JAZZ,78
2002-11-07 02:30:00+00:00,NEW JERSEY NETS,93,MILWAUKEE BUCKS,99
2002-11-07 03:00:00+00:00,MEMPHIS GRIZZLIES,88,PORTLAND TRAIL BLAZERS,94
2002-11-08 00:30:00+00:00,LOS ANGELES LAKERS,95,BOSTON CELTICS,98
2002-11-08 01:00:00+00:00,MILWAUKEE BUCKS,110,MINNESOTA TIMBERWOLVES,114
2002-11-08 03:00:00+00:00,DETROIT PISTONS,89,DENVER NUGGETS,63
2002-11-09 00:00:00+00:00,NEW YORK KNICKS,94,INDIANA PACERS,107
2002-11-09 00:00:00+00:00,SEATTLE SUPERSONICS,98,ORLANDO MAGIC,105
2002-11-09 00:00:00+00:00,CLEVELAND CAVALIERS,84,PHILADELPHIA 76ERS,108
2002-11-09 00:30:00+00:00,LOS ANGELES CLIPPERS,92,NEW JERSEY NETS,106
2002-11-09 01:00:00+00:00,LOS ANGELES LAKERS,99,WASHINGTON WIZARDS,100
2002-11-09 01:30:00+00:00,DALLAS MAVERICKS,114,CHICAGO BULLS,87
2002-11-09 01:30:00+00:00,GOLDEN STATE WARRIORS,104,NEW ORLEANS HORNETS,110
2002-11-09 02:00:00+00:00,PORTLAND TRAIL BLAZERS,75,PHOENIX SUNS,86
2002-11-09 02:00:00+00:00,ATLANTA HAWKS,97,UTAH JAZZ,110
2002-11-09 03:30:00+00:00,MEMPHIS GRIZZLIES,91,SACRAMENTO KINGS,99
2002-11-10 00:00:00+00:00,TORONTO RAPTORS,84,INDIANA PACERS,108
2002-11-10 00:30:00+00:00,WASHINGTON WIZARDS,93,CLEVELAND CAVALIERS,79
2002-11-10 01:00:00+00:00,SEATTLE SUPERSONICS,84,MIAMI HEAT,82
2002-11-10 01:00:00+00:00,BOSTON CELTICS,105,MINNESOTA TIMBERWOLVES,99
2002-11-10 01:30:00+00:00,NEW JERSEY NETS,93,CHICAGO BULLS,100
2002-11-10 01:30:00+00:00,DETROIT PISTONS,75,DALLAS MAVERICKS,114
2002-11-10 01:30:00+00:00,GOLDEN STATE WARRIORS,104,HOUSTON ROCKETS,111
2002-11-10 01:30:00+00:00,PHILADELPHIA 76ERS,105,MILWAUKEE BUCKS,110
2002-11-10 01:30:00+00:00,PORTLAND TRAIL BLAZERS,95,SAN ANTONIO SPURS,76
2002-11-10 02:00:00+00:00,MEMPHIS GRIZZLIES,73,DENVER NUGGETS,84
2002-11-10 21:00:00+00:00,NEW ORLEANS HORNETS,97,NEW YORK KNICKS,91
2002-11-10 22:00:00+00:00,LOS ANGELES CLIPPERS,120,ORLANDO MAGIC,117
2002-11-11 02:00:00+00:00,ATLANTA HAWKS,97,SACRAMENTO KINGS,105
2002-11-12 00:00:00+00:00,UTAH JAZZ,95,BOSTON CELTICS,112
2002-11-12 01:00:00+00:00,GOLDEN STATE WARRIORS,108,MEMPHIS GRIZZLIES,101
2002-11-12 01:30:00+00:00,PORTLAND TRAIL BLAZERS,73,DALLAS MAVERICKS,82
2002-11-12 01:30:00+00:00,MINNESOTA TIMBERWOLVES,75,SAN ANTONIO SPURS,91
2002-11-13 00:00:00+00:00,CLEVELAND CAVALIERS,75,INDIANA PACERS,95
2002-11-13 00:00:00+00:00,TORONTO RAPTORS,115,ORLANDO MAGIC,109
2002-11-13 00:00:00+00:00,SEATTLE SUPERSONICS,101,WASHINGTON WIZARDS,95
2002-11-13 00:30:00+00:00,NEW ORLEANS HORNETS,87,DETROIT PISTONS,93
2002-11-13 00:30:00+00:00,LOS ANGELES CLIPPERS,101,MIAMI HEAT,82
2002-11-13 00:30:00+00:00,UTAH JAZZ,108,NEW YORK KNICKS,87
2002-11-13 01:30:00+00:00,PORTLAND TRAIL BLAZERS,83,HOUSTON ROCKETS,86
2002-11-13 03:30:00+00:00,ATLANTA HAWKS,95,LOS ANGELES LAKERS,83
2002-11-14 00:00:00+00:00,PHILADELPHIA 76ERS,81,BOSTON CELTICS,91
2002-11-14 00:00:00+00:00,DALLAS MAVERICKS,103,CLEVELAND CAVALIERS,99
2002-11-14 00:00:00+00:00,SAN ANTONIO SPURS,82,NEW JERSEY NETS,91
2002-11-14 01:00:00+00:00,CHICAGO BULLS,101,MILWAUKEE BUCKS,108
2002-11-14 01:30:00+00:00,MINNESOTA TIMBERWOLVES,98,NEW ORLEANS HORNETS,102
2002-11-14 02:00:00+00:00,PHOENIX SUNS,75,DENVER NUGGETS,72
2002-11-14 02:30:00+00:00,SACRAMENTO KINGS,104,GOLDEN STATE WARRIORS,93
2002-11-15 00:30:00+00:00,SAN ANTONIO SPURS,94,PHILADELPHIA 76ERS,99
2002-11-15 00:30:00+00:00,UTAH JAZZ,102,WASHINGTON WIZARDS,105
2002-11-15 03:00:00+00:00,ORLANDO MAGIC,101,LOS ANGELES CLIPPERS,80
2002-11-16 00:00:00+00:00,MILWAUKEE BUCKS,100,INDIANA PACERS,103
2002-11-16 00:00:00+00:00,DENVER NUGGETS,79,TORONTO RAPTORS,84
2002-11-16 01:00:00+00:00,DALLAS MAVERICKS,97,BOSTON CELTICS,86
2002-11-16 01:00:00+00:00,UTAH JAZZ,75,DETROIT PISTONS,86
2002-11-16 01:00:00+00:00,MINNESOTA TIMBERWOLVES,99,MEMPHIS GRIZZLIES,95
2002-11-16 01:00:00+00:00,NEW JERSEY NETS,93,MIAMI HEAT,84
2002-11-16 01:30:00+00:00,CHICAGO BULLS,87,NEW ORLEANS HORNETS,105
2002-11-16 03:00:00+00:00,LOS ANGELES CLIPPERS,88,PORTLAND TRAIL BLAZERS,112
2002-11-16 03:00:00+00:00,SACRAMENTO KINGS,97,SEATTLE SUPERSONICS,111
2002-11-16 03:30:00+00:00,GOLDEN STATE WARRIORS,89,LOS ANGELES LAKERS,96
2002-11-16 03:30:00+00:00,HOUSTON ROCKETS,87,PHOENIX SUNS,88
2002-11-16 18:00:00+00:00,PHILADELPHIA 76ERS,93,NEW YORK KNICKS,92
2002-11-17 00:00:00+00:00,NEW ORLEANS HORNETS,82,ATLANTA HAWKS,89
2002-11-17 00:00:00+00:00,MIAMI HEAT,65,WASHINGTON WIZARDS,95
2002-11-17 00:30:00+00:00,SAN ANTONIO SPURS,90,CLEVELAND CAVALIERS,77
2002-11-17 00:30:00+00:00,DENVER NUGGETS,53,DETROIT PISTONS,74
2002-11-17 00:30:00+00:00,DALLAS MAVERICKS,96,NEW JERSEY NETS,88
2002-11-17 01:00:00+00:00,INDIANA PACERS,107,MINNESOTA TIMBERWOLVES,101
2002-11-17 01:30:00+00:00,MEMPHIS GRIZZLIES,93,CHICAGO BULLS,111
2002-11-17 01:30:00+00:00,BOSTON CELTICS,85,MILWAUKEE BUCKS,104
2002-11-17 03:30:00+00:00,ORLANDO MAGIC,92,GOLDEN STATE WARRIORS,135
2002-11-17 20:30:00+00:00,SEATTLE SUPERSONICS,84,LOS ANGELES CLIPPERS,78
2002-11-17 20:30:00+00:00,UTAH JAZZ,82,TORONTO RAPTORS,78
2002-11-18 00:00:00+00:00,WASHINGTON WIZARDS,84,PHILADELPHIA 76ERS,100
2002-11-18 02:00:00+00:00,ORLANDO MAGIC,99,SACRAMENTO KINGS,101
2002-11-18 02:30:00+00:00,HOUSTON ROCKETS,93,LOS ANGELES LAKERS,89
2002-11-19 00:30:00+00:00,TORONTO RAPTORS,92,ATLANTA HAWKS,117
2002-11-19 00:30:00+00:00,DENVER NUGGETS,79,NEW JERSEY NETS,99
2002-11-19 00:30:00+00:00,DETROIT PISTONS,91,NEW YORK KNICKS,94
2002-11-19 01:30:00+00:00,CLEVELAND CAVALIERS,78,SAN ANTONIO SPURS,104
2002-11-19 03:30:00+00:00,LOS ANGELES CLIPPERS,99,GOLDEN STATE WARRIORS,89
2002-11-20 01:00:00+00:00,MIAMI HEAT,97,MILWAUKEE BUCKS,93
2002-11-20 01:00:00+00:00,MEMPHIS GRIZZLIES,106,MINNESOTA TIMBERWOLVES,110
2002-11-20 01:30:00+00:00,LOS ANGELES LAKERS,72,DALLAS MAVERICKS,98
2002-11-20 01:30:00+00:00,CLEVELAND CAVALIERS,80,HOUSTON ROCKETS,97
2002-11-20 01:30:00+00:00,PHILADELPHIA 76ERS,98,NEW ORLEANS HORNETS,99
2002-11-20 02:00:00+00:00,PHOENIX SUNS,76,UTAH JAZZ,99
2002-11-20 03:00:00+00:00,CHICAGO BULLS,98,SACRAMENTO KINGS,111
2002-11-20 03:00:00+00:00,ORLANDO MAGIC,101,SEATTLE SUPERSONICS,84
2002-11-21 00:00:00+00:00,NEW JERSEY NETS,79,BOSTON CELTICS,96
2002-11-21 00:00:00+00:00,INDIANA PACERS,97,TORONTO RAPTORS,95
2002-11-21 00:30:00+00:00,MINNESOTA TIMBERWOLVES,103,ATLANTA HAWKS,93
2002-11-21 00:30:00+00:00,MIAMI HEAT,68,DETROIT PISTONS,79
2002-11-21 01:30:00+00:00,LOS ANGELES LAKERS,88,SAN ANTONIO SPURS,95
2002-11-21 02:00:00+00:00,UTAH JAZZ,96,DENVER NUGGETS,79
2002-11-21 02:00:00+00:00,PHILADELPHIA 76ERS,95,MEMPHIS GRIZZLIES,88
2002-11-21 03:00:00+00:00,ORLANDO MAGIC,84,PORTLAND TRAIL BLAZERS,98
2002-11-21 03:30:00+00:00,CHICAGO BULLS,94,GOLDEN STATE WARRIORS,100
2002-11-21 03:30:00+00:00,SACRAMENTO KINGS,93,LOS ANGELES CLIPPERS,89
2002-11-22 00:30:00+00:00,HOUSTON ROCKETS,90,DALLAS MAVERICKS,103
2002-11-22 03:00:00+00:00,PORTLAND TRAIL BLAZERS,89,SEATTLE SUPERSONICS,85
2002-11-23 00:00:00+00:00,ORLANDO MAGIC,70,INDIANA PACERS,106
2002-11-23 00:30:00+00:00,ATLANTA HAWKS,98,BOSTON CELTICS,105
2002-11-23 00:30:00+00:00,CLEVELAND CAVALIERS,79,NEW JERSEY NETS,120
2002-11-23 01:00:00+00:00,DETROIT PISTONS,75,MIAMI HEAT,72
2002-11-23 01:00:00+00:00,TORONTO RAPTORS,80,PHILADELPHIA 76ERS,90
2002-11-23 01:30:00+00:00,WASHINGTON WIZARDS,86,HOUSTON ROCKETS,93
2002-11-23 01:30:00+00:00,NEW YORK KNICKS,97,NEW ORLEANS HORNETS,105
2002-11-23 01:30:00+00:00,MEMPHIS GRIZZLIES,86,SAN ANTONIO SPURS,95
2002-11-23 03:00:00+00:00,PHOENIX SUNS,101,SACRAMENTO KINGS,118
2002-11-23 03:30:00+00:00,LOS ANGELES CLIPPERS,70,DENVER NUGGETS,72
2002-11-23 03:30:00+00:00,MILWAUKEE BUCKS,95,GOLDEN STATE WARRIORS,91
2002-11-23 03:30:00+00:00,CHICAGO BULLS,73,LOS ANGELES LAKERS,86
2002-11-24 00:00:00+00:00,BOSTON CELTICS,109,ATLANTA HAWKS,99
2002-11-24 00:00:00+00:00,DETROIT PISTONS,106,INDIANA PACERS,91
2002-11-24 00:30:00+00:00,NEW ORLEANS HORNETS,97,CLEVELAND CAVALIERS,84
2002-11-24 01:00:00+00:00,WASHINGTON WIZARDS,74,MEMPHIS GRIZZLIES,85
2002-11-24 01:00:00+00:00,NEW JERSEY NETS,96,MINNESOTA TIMBERWOLVES,82
2002-11-24 01:30:00+00:00,SEATTLE SUPERSONICS,105,DALLAS MAVERICKS,115
2002-11-24 02:00:00+00:00,DENVER NUGGETS,80,PHOENIX SUNS,79
2002-11-24 02:00:00+00:00,CHICAGO BULLS,90,UTAH JAZZ,110
2002-11-24 03:00:00+00:00,SACRAMENTO KINGS,95,PORTLAND TRAIL BLAZERS,94
2002-11-24 18:00:00+00:00,PHILADELPHIA 76ERS,94,TORONTO RAPTORS,84
2002-11-24 20:30:00+00:00,HOUSTON ROCKETS,89,LOS ANGELES CLIPPERS,90
2002-11-24 22:00:00+00:00,MIAMI HEAT,75,ORLANDO MAGIC,77
2002-11-25 00:00:00+00:00,MINNESOTA TIMBERWOLVES,106,NEW YORK KNICKS,88
2002-11-25 00:00:00+00:00,SEATTLE SUPERSONICS,91,SAN ANTONIO SPURS,90
2002-11-25 02:30:00+00:00,MILWAUKEE BUCKS,99,LOS ANGELES LAKERS,111
2002-11-26 00:00:00+00:00,NEW ORLEANS HORNETS,87,PHILADELPHIA 76ERS,108
2002-11-26 02:00:00+00:00,MILWAUKEE BUCKS,81,PHOENIX SUNS,86
2002-11-27 00:00:00+00:00,SACRAMENTO KINGS,91,CLEVELAND CAVALIERS,85
2002-11-27 00:00:00+00:00,INDIANA PACERS,88,WASHINGTON WIZARDS,84
2002-11-27 00:30:00+00:00,SEATTLE SUPERSONICS,116,ATLANTA HAWKS,119
2002-11-27 00:30:00+00:00,LOS ANGELES LAKERS,85,MIAMI HEAT,97
2002-11-27 02:00:00+00:00,SAN ANTONIO SPURS,81,DENVER NUGGETS,85
2002-11-27 03:00:00+00:00,HOUSTON ROCKETS,71,PORTLAND TRAIL BLAZERS,77
2002-11-27 03:30:00+00:00,UTAH JAZZ,99,LOS ANGELES CLIPPERS,94
2002-11-28 00:00:00+00:00,CHICAGO BULLS,82,BOSTON CELTICS,92
2002-11-28 00:00:00+00:00,LOS ANGELES LAKERS,102,ORLANDO MAGIC,112
2002-11-28 00:00:00+00:00,MIAMI HEAT,74,PHILADELPHIA 76ERS,83
2002-11-28 00:00:00+00:00,NEW YORK KNICKS,87,TORONTO RAPTORS,81
2002-11-28 00:30:00+00:00,DALLAS MAVERICKS,102,DETROIT PISTONS,82
2002-11-28 01:00:00+00:00,SEATTLE SUPERSONICS,99,MEMPHIS GRIZZLIES,117
2002-11-28 01:00:00+00:00,CLEVELAND CAVALIERS,80,MILWAUKEE BUCKS,112
2002-11-28 01:00:00+00:00,SACRAMENTO KINGS,74,MINNESOTA TIMBERWOLVES,90
2002-11-28 01:30:00+00:00,ATLANTA HAWKS,94,NEW ORLEANS HORNETS,106
2002-11-28 01:30:00+00:00,DENVER NUGGETS,68,SAN ANTONIO SPURS,99
2002-11-28 02:00:00+00:00,NEW JERSEY NETS,75,PHOENIX SUNS,82
2002-11-28 03:30:00+00:00,HOUSTON ROCKETS,91,GOLDEN STATE WARRIORS,84
2002-11-29 00:30:00+00:00,DALLAS MAVERICKS,98,INDIANA PACERS,110
2002-11-29 03:00:00+00:00,NEW JERSEY NETS,118,LOS ANGELES CLIPPERS,126
2002-11-30 00:30:00+00:00,MIAMI HEAT,94,ATLANTA HAWKS,100
2002-11-30 00:30:00+00:00,PHILADELPHIA 76ERS,106,CLEVELAND CAVALIERS,99
2002-11-30 01:00:00+00:00,TORONTO RAPTORS,98,BOSTON CELTICS,95
2002-11-30 01:00:00+00:00,MILWAUKEE BUCKS,91,DETROIT PISTONS,96
2002-11-30 01:00:00+00:00,WASHINGTON WIZARDS,84,INDIANA PACERS,100
2002-11-30 01:00:00+00:00,LOS ANGELES LAKERS,112,MEMPHIS GRIZZLIES,106
2002-11-30 02:00:00+00:00,GOLDEN STATE WARRIORS,92,DENVER NUGGETS,82
2002-11-30 02:00:00+00:00,SAN ANTONIO SPURS,87,PHOENIX SUNS,94
2002-11-30 02:00:00+00:00,MINNESOTA TIMBERWOLVES,77,UTAH JAZZ,95
2002-11-30 03:00:00+00:00,LOS ANGELES CLIPPERS,94,SACRAMENTO KINGS,107
2002-11-30 03:30:00+00:00,HOUSTON ROCKETS,83,SEATTLE SUPERSONICS,72
2002-11-30 18:00:00+00:00,NEW ORLEANS HORNETS,86,NEW YORK KNICKS,92
2002-12-01 00:00:00+00:00,ATLANTA HAWKS,92,ORLANDO MAGIC,117
2002-12-01 00:00:00+00:00,PHILADELPHIA 76ERS,95,WASHINGTON WIZARDS,94
2002-12-01 01:00:00+00:00,CLEVELAND CAVALIERS,79,MIAMI HEAT,85
2002-12-01 01:30:00+00:00,CHICAGO BULLS,90,DALLAS MAVERICKS,103
2002-12-01 01:30:00+00:00,UTAH JAZZ,85,SAN ANTONIO SPURS,107
2002-12-01 02:00:00+00:00,DETROIT PISTONS,86,MILWAUKEE BUCKS,109
2002-12-01 03:00:00+00:00,NEW JERSEY NETS,93,PORTLAND TRAIL BLAZERS,86
2002-12-01 03:30:00+00:00,PHOENIX SUNS,90,GOLDEN STATE WARRIORS,100
2002-12-01 20:30:00+00:00,INDIANA PACERS,92,LOS ANGELES CLIPPERS,87
2002-12-01 21:00:00+00:00,TORONTO RAPTORS,92,MEMPHIS GRIZZLIES,87
2002-12-01 23:00:00+00:00,NEW ORLEANS HORNETS,86,BOSTON CELTICS,95
2002-12-02 02:00:00+00:00,HOUSTON ROCKETS,84,SACRAMENTO KINGS,103
2002-12-02 02:00:00+00:00,NEW JERSEY NETS,95,SEATTLE SUPERSONICS,96
2002-12-02 02:30:00+00:00,MINNESOTA TIMBERWOLVES,110,LOS ANGELES LAKERS,107
2002-12-03 00:00:00+00:00,BOSTON CELTICS,102,ORLANDO MAGIC,97
2002-12-03 00:30:00+00:00,CLEVELAND CAVALIERS,93,NEW YORK KNICKS,125
2002-12-03 01:30:00+00:00,TORONTO RAPTORS,102,DALLAS MAVERICKS,113
2002-12-03 02:00:00+00:00,MIAMI HEAT,100,PHOENIX SUNS,90
2002-12-03 02:00:00+00:00,INDIANA PACERS,91,UTAH JAZZ,102
2002-12-04 00:00:00+00:00,MILWAUKEE BUCKS,78,WASHINGTON WIZARDS,103
2002-12-04 00:30:00+00:00,ATLANTA HAWKS,72,NEW JERSEY NETS,87
2002-12-04 01:30:00+00:00,NEW ORLEANS HORNETS,115,CHICAGO BULLS,90
2002-12-04 01:30:00+00:00,SAN ANTONIO SPURS,75,HOUSTON ROCKETS,89
2002-12-04 03:00:00+00:00,MINNESOTA TIMBERWOLVES,86,SACRAMENTO KINGS,98
2002-12-04 03:30:00+00:00,DENVER NUGGETS,89,GOLDEN STATE WARRIORS,110
2002-12-04 03:30:00+00:00,MEMPHIS GRIZZLIES,91,LOS ANGELES LAKERS,101
2002-12-05 00:00:00+00:00,CHICAGO BULLS,101,CLEVELAND CAVALIERS,111
2002-12-05 00:00:00+00:00,BOSTON CELTICS,93,PHILADELPHIA 76ERS,99
2002-12-05 00:30:00+00:00,WASHINGTON WIZARDS,88,DETROIT PISTONS,83
2002-12-05 00:30:00+00:00,ORLANDO MAGIC,87,NEW YORK KNICKS,85
2002-12-05 01:30:00+00:00,TORONTO RAPTORS,74,NEW ORLEANS HORNETS,89
2002-12-05 02:00:00+00:00,SACRAMENTO KINGS,92,DENVER NUGGETS,90
2002-12-05 02:00:00+00:00,MEMPHIS GRIZZLIES,85,PHOENIX SUNS,98
2002-12-05 02:00:00+00:00,LOS ANGELES LAKERS,85,UTAH JAZZ,93
2002-12-05 03:00:00+00:00,DALLAS MAVERICKS,103,PORTLAND TRAIL BLAZERS,88
2002-12-05 03:00:00+00:00,INDIANA PACERS,114,SEATTLE SUPERSONICS,111
2002-12-05 03:30:00+00:00,MIAMI HEAT,80,LOS ANGELES CLIPPERS,89
2002-12-06 00:30:00+00:00,MILWAUKEE BUCKS,80,ATLANTA HAWKS,98
2002-12-06 03:00:00+00:00,MINNESOTA TIMBERWOLVES,114,GOLDEN STATE WARRIORS,98
2002-12-07 00:00:00+00:00,WASHINGTON WIZARDS,78,ORLANDO MAGIC,88
2002-12-07 01:00:00+00:00,NEW YORK KNICKS,80,BOSTON CELTICS,91
2002-12-07 01:00:00+00:00,CHICAGO BULLS,89,TORONTO RAPTORS,103
2002-12-07 01:30:00+00:00,HOUSTON ROCKETS,96,NEW ORLEANS HORNETS,98
2002-12-07 01:30:00+00:00,PHILADELPHIA 76ERS,93,SAN ANTONIO SPURS,98
2002-12-07 02:00:00+00:00,INDIANA PACERS,96,PHOENIX SUNS,102
2002-12-07 02:00:00+00:00,MEMPHIS GRIZZLIES,71,UTAH JAZZ,104
2002-12-07 03:00:00+00:00,MIAMI HEAT,69,PORTLAND TRAIL BLAZERS,88
2002-12-07 03:00:00+00:00,DENVER NUGGETS,77,SACRAMENTO KINGS,98
2002-12-07 03:30:00+00:00,DALLAS MAVERICKS,103,LOS ANGELES LAKERS,105
2002-12-07 19:00:00+00:00,DETROIT PISTONS,92,ATLANTA HAWKS,94
2002-12-07 20:30:00+00:00,MINNESOTA TIMBERWOLVES,88,LOS ANGELES CLIPPERS,104
2002-12-08 00:30:00+00:00,ORLANDO MAGIC,88,NEW JERSEY NETS,121
2002-12-08 01:00:00+00:00,NEW YORK KNICKS,97,WASHINGTON WIZARDS,100
2002-12-08 01:30:00+00:00,CLEVELAND CAVALIERS,104,CHICAGO BULLS,112
2002-12-08 01:30:00+00:00,PHILADELPHIA 76ERS,72,HOUSTON ROCKETS,97
2002-12-08 01:30:00+00:00,NEW ORLEANS HORNETS,94,MILWAUKEE BUCKS,88
2002-12-08 02:00:00+00:00,INDIANA PACERS,81,DENVER NUGGETS,92
2002-12-08 03:00:00+00:00,MIAMI HEAT,71,SEATTLE SUPERSONICS,100
2002-12-08 03:30:00+00:00,DALLAS MAVERICKS,121,GOLDEN STATE WARRIORS,116
2002-12-08 20:30:00+00:00,PORTLAND TRAIL BLAZERS,104,TORONTO RAPTORS,91
2002-12-08 21:00:00+00:00,PHOENIX SUNS,94,MEMPHIS GRIZZLIES,102
2002-12-09 00:00:00+00:00,SACRAMENTO KINGS,104,SAN ANTONIO SPURS,80
2002-12-09 02:30:00+00:00,UTAH JAZZ,101,LOS ANGELES LAKERS,110
2002-12-10 00:00:00+00:00,ORLANDO MAGIC,109,BOSTON CELTICS,114
